sentence,frequency,ratio,cumul_ratio
christian,15,0.05138922196717942,7.098564527733052
yani,15,0.05138922196717942,7.149953749700231
doğru,15,0.05138922196717942,7.20134297166741
ama,15,0.05138922196717942,7.252732193634589
yok,15,0.05138922196717942,7.304121415601768
diamond,15,0.05138922196717942,7.355510637568948
kalk,14,0.04796327383603412,7.403473911404982
istemiyorum,14,0.04796327383603412,7.451437185241016
gidelim,14,0.04796327383603412,7.49940045907705
ben iyiyim,14,0.04796327383603412,7.547363732913084
oh ri jin,13,0.04453732570488883,7.591901058617973
vay canına,13,0.04453732570488883,7.636438384322862
tabii ki,13,0.04453732570488883,7.6809757100277505
sorun yok,13,0.04453732570488883,7.725513035732639
ne yapıyorsun,13,0.04453732570488883,7.770050361437528
lila,13,0.04453732570488883,7.814587687142417
bekle,13,0.04453732570488883,7.859125012847306
ve,12,0.041111377573743536,7.90023639042105
kan suyun içinde,12,0.041111377573743536,7.9413477679947935
idaho wayward pinestayım,12,0.041111377573743536,7.982459145568537
ayağını çek,12,0.041111377573743536,8.023570523142281
ilgileniyorum kaptan,12,0.041111377573743536,8.064681900716025
ah,12,0.041111377573743536,8.105793278289768
gizli servis,12,0.041111377573743536,8.146904655863512
ethan,12,0.041111377573743536,8.188016033437256
walker,12,0.041111377573743536,8.229127411011
wayward pines şerif departmanı,12,0.041111377573743536,8.270238788584743
komiserim,12,0.041111377573743536,8.311350166158487
nasıl yani,12,0.041111377573743536,8.35246154373223
ethan burke,12,0.041111377573743536,8.393572921305974
bu benim suçum,12,0.041111377573743536,8.434684298879718
boisedeki cerrahla konuşmak istiyorum,12,0.041111377573743536,8.475795676453462
bir dakika,12,0.041111377573743536,8.516907054027206
bu,11,0.037685429442598235,8.554592483469804
peki efendim,11,0.037685429442598235,8.592277912912403
evet efendim,11,0.037685429442598235,8.629963342355001
yalnızca,11,0.037685429442598235,8.6676487717976
ne zaman,11,0.037685429442598235,8.705334201240198
anlamıyorum,11,0.037685429442598235,8.743019630682797
nasıl,11,0.037685429442598235,8.780705060125396
kes şunu,11,0.037685429442598235,8.818390489567994
gördün mü,11,0.037685429442598235,8.856075919010593
annalise,10,0.03425948131145294,8.890335400322046
siz kimsiniz,10,0.03425948131145294,8.9245948816335
niye ki,10,0.03425948131145294,8.958854362944953
francis,10,0.03425948131145294,8.993113844256406
evet evet,10,0.03425948131145294,9.02737332556786
bu ne,10,0.03425948131145294,9.061632806879313
anlamadım,10,0.03425948131145294,9.095892288190766
benim,10,0.03425948131145294,9.13015176950222
sorun değil,10,0.03425948131145294,9.164411250813673
dikenli ıstakoz,10,0.03425948131145294,9.198670732125127
yapma,10,0.03425948131145294,9.23293021343658
yeter,10,0.03425948131145294,9.267189694748033
neymiş,9,0.03083353318030765,9.298023227928342
ben de,9,0.03083353318030765,9.32885676110865
valerie,9,0.03083353318030765,9.359690294288958
bilmem,9,0.03083353318030765,9.390523827469266
nasılsın,9,0.03083353318030765,9.421357360649575
çok üzgünüm,9,0.03083353318030765,9.452190893829883
dikkat et,9,0.03083353318030765,9.483024427010191
kesinlikle,9,0.03083353318030765,9.5138579601905
haklıydın,9,0.03083353318030765,9.544691493370808
al bakalım,9,0.03083353318030765,9.575525026551116
pardon,9,0.03083353318030765,9.606358559731424
ne demek istiyorsun,9,0.03083353318030765,9.637192092911732
ne istiyorsun,9,0.03083353318030765,9.66802562609204
her neyse,9,0.03083353318030765,9.698859159272349
olur,9,0.03083353318030765,9.729692692452657
herkes,9,0.03083353318030765,9.760526225632965
sen kimsin,9,0.03083353318030765,9.791359758813273
selam benim,9,0.03083353318030765,9.822193291993582
işte,9,0.03083353318030765,9.85302682517389
endişelenme,9,0.03083353318030765,9.883860358354198
ya sen,9,0.03083353318030765,9.914693891534506
iyi misiniz,9,0.03083353318030765,9.945527424714815
efendim mahkûmdan uzak durun,9,0.03083353318030765,9.976360957895123
sakin ol,8,0.027407585049162356,10.003768542944286
emin misiniz,8,0.027407585049162356,10.031176127993449
lanet olsun,8,0.027407585049162356,10.058583713042612
baba,8,0.027407585049162356,10.085991298091775
gerçek bu,8,0.027407585049162356,10.113398883140938
kim,8,0.027407585049162356,10.140806468190101
kime,8,0.027407585049162356,10.168214053239264
aynen öyle,8,0.027407585049162356,10.195621638288427
neden ki,8,0.027407585049162356,10.22302922333759
oh tanrım,8,0.027407585049162356,10.250436808386754
olamaz,8,0.027407585049162356,10.277844393435917
sahi mi,8,0.027407585049162356,10.30525197848508
henry,8,0.027407585049162356,10.332659563534243
hemen mi,8,0.027407585049162356,10.360067148583406
nasıl yardımcı olabilirim,8,0.027407585049162356,10.387474733632569
wes,8,0.027407585049162356,10.414882318681732
ne oldu sana,8,0.027407585049162356,10.442289903730895
çok özür dilerim,8,0.027407585049162356,10.469697488780058
cole,8,0.027407585049162356,10.497105073829221
öyle görünüyor,8,0.027407585049162356,10.524512658878384
anlayamadım,8,0.027407585049162356,10.551920243927547
freddy,8,0.027407585049162356,10.57932782897671
neredesin,8,0.027407585049162356,10.606735414025874
oh,8,0.027407585049162356,10.634142999075037
bak,8,0.027407585049162356,10.6615505841242
emin misin,8,0.027407585049162356,10.688958169173363
eminim,8,0.027407585049162356,10.716365754222526
gel,7,0.02398163691801706,10.740347391140544
muhtemelen,7,0.02398163691801706,10.764329028058562
durun,7,0.02398163691801706,10.78831066497658
çok iyi olur,7,0.02398163691801706,10.812292301894598
haklıymışsın,7,0.02398163691801706,10.836273938812615
oliver,7,0.02398163691801706,10.860255575730633
nereden biliyorsun,7,0.02398163691801706,10.884237212648651
herkes nerede,7,0.02398163691801706,10.90821884956667
ben yaptım,7,0.02398163691801706,10.932200486484687
bu imkânsız,7,0.02398163691801706,10.956182123402705
rebecca,7,0.02398163691801706,10.980163760320723
ee,7,0.02398163691801706,11.00414539723874
cha do hyun,7,0.02398163691801706,11.028127034156759
selam dostum,7,0.02398163691801706,11.052108671074777
ne yaptığını sanıyorsun,7,0.02398163691801706,11.076090307992795
çok güzel,7,0.02398163691801706,11.100071944910813
sen,7,0.02398163691801706,11.12405358182883
temiz,7,0.02398163691801706,11.148035218746848
geldiğiniz için teşekkürler,7,0.02398163691801706,11.172016855664866
çok teşekkürler,7,0.02398163691801706,11.195998492582884
daha kötüsü de olabilirdi,7,0.02398163691801706,11.219980129500902
angela,7,0.02398163691801706,11.24396176641892
haydi,7,0.02398163691801706,11.267943403336938
endişelenecek bir şey yok,7,0.02398163691801706,11.291925040254956
yardım edin,7,0.02398163691801706,11.315906677172974
gidiyorum,7,0.02398163691801706,11.339888314090992
neredeyim ben,7,0.02398163691801706,11.36386995100901
anne,7,0.02398163691801706,11.387851587927027
anladım,7,0.02398163691801706,11.411833224845045
ne o,7,0.02398163691801706,11.435814861763063
alex,7,0.02398163691801706,11.459796498681081
nerede,7,0.02398163691801706,11.483778135599099
hasiktir,7,0.02398163691801706,11.507759772517117
belki de ethan burkele değildi,6,0.020555688786871768,11.528315461303988
babam mıydı,6,0.020555688786871768,11.56942683887773
hayır ona mesaj bırakıyordum,6,0.020555688786871768,11.589982527664601
sen haklıydın,6,0.020555688786871768,11.610538216451472
şu küçük siyah tuşu görüyor musunuz,6,0.020555688786871768,11.631093905238343
anne yalan söylediğini anlayabiliyorum,6,0.020555688786871768,11.651649594025214
umarım her şey yolundadır,6,0.020555688786871768,11.692760971598956
baban gibi konuşuyorsun,6,0.020555688786871768,11.713316660385827
peki ama neden arabada bir tek o varmış,6,0.020555688786871768,11.733872349172698
ceset çok kötü yanmış,6,0.020555688786871768,11.754428037959569
ethan burke de onunlaydı,6,0.020555688786871768,11.77498372674644
arabadan ne kaldıysa buraya getirilmesini istiyorum,6,0.020555688786871768,11.79553941553331
çok meraklısın,6,0.020555688786871768,11.816095104320182
mersin balığı,6,0.020555688786871768,11.836650793107053
kiminle konuşuyordun,6,0.020555688786871768,11.857206481893924
sadece bir tık uzağınızdayım,6,0.020555688786871768,11.877762170680795
ne tür,6,0.020555688786871768,11.898317859467666
hastanede ne tür bir balıklar olur biliyor musun,6,0.020555688786871768,11.918873548254536
nate,6,0.020555688786871768,11.939429237041407
gizli servis müdürlüğü seattle washington,6,0.020555688786871768,11.959984925828278
balıklı tako,6,0.020555688786871768,11.98054061461515
ağrılarınız için size daha güçlü bir şey verebilirim,6,0.020555688786871768,12.021651992188891
bir tane çantam vardı,6,0.020555688786871768,12.042207680975762
neden bana bir telefon bulmakla ilgilenmiyorsun,6,0.020555688786871768,12.062763369762633
mutfak birazdan kapanacak,6,0.020555688786871768,12.083319058549504
kabuk bağlamış yaraları niye açalım ki,6,0.020555688786871768,12.103874747336375
sana yiyecek bir şeyler getireyim mi,6,0.020555688786871768,12.124430436123246
telefona ihtiyacım var,6,0.020555688786871768,12.144986124910117
telefonun sesli mesaja yönlendirip duruyor,6,0.020555688786871768,12.18609750248386
ben ailelerini arayayım,6,0.020555688786871768,12.20665319127073
arabadaki diğer adam maalesef o başaramadı,6,0.020555688786871768,12.227208880057601
saatler oldu,6,0.020555688786871768,12.247764568844472
ama ona durumunuzu bildirdim ve iyiye gittiğinizi söyledi,6,0.020555688786871768,12.268320257631343
burası nasıl bir hastane böyle,6,0.020555688786871768,12.288875946418214
meşguller,6,0.020555688786871768,12.309431635205085
yakın arkadaşınız mıydı,6,0.020555688786871768,12.329987323991956
eşyalarım ne oldu,6,0.020555688786871768,12.350543012778827
dr carol bütün gün şu acil ameliyatlardan birindeydi,6,0.020555688786871768,12.371098701565698
soruşturmayı biz devralıyoruz,6,0.020555688786871768,12.391654390352569
telefonum ve diğer eşyalarım nerede,6,0.020555688786871768,12.41221007913944
ben nasıl belli ediyormuşum,6,0.020555688786871768,12.43276576792631
güçler birliği,6,0.020555688786871768,12.453321456713182
susup sağa bakıyorsun,6,0.020555688786871768,12.473877145500053
büyük ihtimalle eşyalarınız şerifin ofisindedir,6,0.020555688786871768,12.494432834286924
her zaman her şeyi bilmene gerek yok ben,6,0.020555688786871768,12.514988523073795
eşimi aramalıyım,6,0.020555688786871768,12.535544211860666
hâkim redding,6,0.020555688786871768,12.556099900647537
hemen dönerim,6,0.020555688786871768,12.576655589434408
en sevdiğim tarz,6,0.020555688786871768,12.597211278221279
görev belli ayrıntı yok,6,0.020555688786871768,12.61776696700815
yaklaşık sekiz saatlik bir kâbustu resmen,6,0.020555688786871768,12.63832265579502
eminim şerif departmanı kazadan sonra acil durumda ulaşılacak kişilerinize ulaşmıştır,6,0.020555688786871768,12.658878344581892
asher millstone hâkim william millstoneun oğlu,6,0.020555688786871768,12.679434033368763
nypd,6,0.020555688786871768,12.699989722155633
herkes bir şekilde belli eder mi,6,0.020555688786871768,12.720545410942504
herkes bir şekilde belli eder bunu,6,0.020555688786871768,12.741101099729375
hastanede olman gerekmiyor mu,6,0.020555688786871768,12.761656788516246
aklıma sen geldin,6,0.020555688786871768,12.782212477303117
nehir kenarında takılıyoruz,6,0.020555688786871768,12.802768166089988
bizi bir buçuk gün sonra aradıklarına inanamıyorum,6,0.020555688786871768,12.82332385487686
selam tatlım,6,0.020555688786871768,12.84387954366373
ailelerini ben ararım,6,0.020555688786871768,12.864435232450601
hastaneden geliyorum zaten,6,0.020555688786871768,12.884990921237472
bana bak endişeli değilim,6,0.020555688786871768,12.905546610024343
ama hasta odalarında telefon fişi yok,6,0.020555688786871768,12.946657987598085
aferin sana,6,0.020555688786871768,12.967213676384956
buna inanmamı mı,6,0.020555688786871768,12.987769365171827
bunun anlamı büyük,6,0.020555688786871768,13.008325053958698
henüz tam olarak iyileşmediniz,6,0.020555688786871768,13.028880742745569
bay burke gitmenize izin veremem,6,0.020555688786871768,13.04943643153244
yardım aramaya gittiğine ve yakında onu bulacaklarına eminim,6,0.020555688786871768,13.069992120319311
buradan nasıl çıkacağım,6,0.020555688786871768,13.090547809106182
hem bu gizli bir bilgi,6,0.020555688786871768,13.111103497893053
peki ya ajan stallings,6,0.020555688786871768,13.131659186679924
herhangi bir telefon,6,0.020555688786871768,13.152214875466795
fazla uzağa gidemedin değil mi,6,0.020555688786871768,13.172770564253666
kim olduğunuzu bile hatırlamıyordunuz,6,0.020555688786871768,13.193326253040537
çok isterdim,6,0.020555688786871768,13.213881941827408
mesaj yok,6,0.020555688786871768,13.234437630614279
henüz endişelenecek bir şey yok,6,0.020555688786871768,13.25499331940115
iyi miymiş peki,6,0.020555688786871768,13.27554900818802
bu arada ben hemşire pam sen de,6,0.020555688786871768,13.296104696974892
aranızda bir şeyler vardı,6,0.020555688786871768,13.316660385761763
baban trafik kazası geçirmiş olabilir,6,0.020555688786871768,13.337216074548634
arayan adam hasslerdı,6,0.020555688786871768,13.357771763335505
anne bana gerçeği söyleyebilirsin,6,0.020555688786871768,13.378327452122376
sizin için endişeleniyorum,6,0.020555688786871768,13.398883140909247
itiraz ediyorum,6,0.020555688786871768,13.419438829696118
sağlıklı düşünemiyorsunuz,6,0.020555688786871768,13.439994518482989
ilginize teşekkür ederim,6,0.020555688786871768,13.46055020726986
kaybolmak mı,6,0.020555688786871768,13.48110589605673
bana yaslan,6,0.020555688786871768,13.501661584843601
gerçeği söylemeni istiyorum,6,0.020555688786871768,13.522217273630472
şefim,6,0.020555688786871768,13.542772962417343
konferans salonunda herkes seni bekliyor,6,0.020555688786871768,13.563328651204214
ama dedektif şapkamı takıp sizin için araştırabilirim,6,0.020555688786871768,13.583884339991085
hafızanızın geri geldiğini görmek güzel,6,0.020555688786871768,13.604440028777956
birkaç gün önce kötü bir kaza geçirdin,6,0.020555688786871768,13.645551406351698
ama kapalıydı,6,0.020555688786871768,13.66610709513857
mutfak on dakika sonra kapanacak,6,0.020555688786871768,13.68666278392544
hasslerın bunun için seni seçmesi biraz tuhaf,6,0.020555688786871768,13.707218472712311
ölüm tehlikesi wayward pinesa dönün,6,0.020555688786871768,13.727774161499182
katele aramızda olanlar bitti tamam mı,6,0.020555688786871768,13.748329850286053
iyi olduğunu biliyorum,6,0.020555688786871768,13.768885539072924
trafik kazası geçirdim,6,0.020555688786871768,13.789441227859795
hiçbir şey olmayacak,6,0.020555688786871768,13.809996916646666
kötü bir trafik kazası geçirmişsiniz anlaşılan,6,0.020555688786871768,13.830552605433537
ama cüzdanımı kazada kaybettim,6,0.020555688786871768,13.851108294220408
hemen geliyor,6,0.020555688786871768,13.871663983007279
mesajlar 0,6,0.020555688786871768,13.89221967179415
onun stallings olduğunu çözmeleri iki gün sürmüş,6,0.020555688786871768,13.912775360581021
hamburgerini nasıl istersin,6,0.020555688786871768,13.933331049367892
henüz değil,6,0.020555688786871768,13.953886738154763
peynirli hamburger yemeyi çok isterdim,6,0.020555688786871768,13.974442426941634
bir saat sonra yemeğinizle birlikte dönerim,6,0.020555688786871768,13.994998115728505
daha rahat etmeniz için yapabileceğim bir şey varsa söyleyin yeter,6,0.020555688786871768,14.015553804515376
şerifin ofisine uğradım,6,0.020555688786871768,14.036109493302247
deena ona biraz kuru yemiş getir,6,0.020555688786871768,14.056665182089118
tabii kuru yemişiniz geliyor,6,0.020555688786871768,14.077220870875989
dr carol kısa süre içinde sizi görmeye gelecek,6,0.020555688786871768,14.09777655966286
tansiyonunuzu ölçebilir miyim,6,0.020555688786871768,14.11833224844973
beyin sarsıntısı geçirmişsiniz kaburganızda da çatlaklar var,6,0.020555688786871768,14.138887937236602
eşyalarımın orada olduğunu söylediler,6,0.020555688786871768,14.159443626023473
stallings,6,0.020555688786871768,14.179999314810344
ama o benim ortağımdı,6,0.020555688786871768,14.200555003597215
onu olay yerinde bulamamışlar,6,0.020555688786871768,14.221110692384086
taze fasulye ve et suyu,6,0.020555688786871768,14.241666381170957
buraya geldiğinizde çıldırmış gibiydiniz,6,0.020555688786871768,14.262222069957827
buranın ötesine geçerseniz ölürsünüz,6,0.020555688786871768,14.282777758744698
baban için fotoğraf çekilmek ister misin,6,0.020555688786871768,14.30333344753157
yani en yakının olması gereken kişi neler yaşadığını bilmiyor,6,0.020555688786871768,14.32388913631844
tamam alo,6,0.020555688786871768,14.344444825105311
yemeğini ben hallederim,6,0.020555688786871768,14.406111891465924
adın ne,6,0.020555688786871768,14.426667580252795
bu doğru değil,6,0.020555688786871768,14.447223269039666
beverly ben ethan,6,0.020555688786871768,14.467778957826537
ethan daha önce akıl hastalığı geçirdin mi,6,0.020555688786871768,14.488334646613408
halüsinasyon diyerek neyi kastediyorsun,6,0.020555688786871768,14.50889033540028
theresa,6,0.020555688786871768,14.52944602418715
gizli servis ajanlarının başkanı koruması gerekmiyor mu,6,0.020555688786871768,14.550001712974021
aslında olmayan insanları ya da nesneleri,6,0.020555688786871768,14.570557401760892
başkan mı burada,6,0.020555688786871768,14.591113090547763
idaho wayward pinestasınız,6,0.020555688786871768,14.611668779334634
gizli servis mi,6,0.020555688786871768,14.632224468121505
ben gizli serviste çalışıyorum,6,0.020555688786871768,14.652780156908376
keşke konuşabilseydim ama bazı şeyler gizli ve,6,0.020555688786871768,14.673335845695247
sen değilsin,6,0.020555688786871768,14.693891534482118
sen emirleri uyguluyordun,6,0.020555688786871768,14.714447223268989
adamı izliyordum,6,0.020555688786871768,14.73500291205586
pisliğe bulaştığını biliyordum,6,0.020555688786871768,14.75555860084273
yine de gitmesine izin verdim,6,0.020555688786871768,14.776114289629602
başka işleri de hallediyoruz,6,0.020555688786871768,14.796669978416473
başka halüsinasyon gördün mü,6,0.020555688786871768,14.817225667203344
seçeneğin yoktu,6,0.020555688786871768,14.837781355990215
ortağımla konuştum,6,0.020555688786871768,14.858337044777086
son bir ayda kasabada yeni birilerini gördün mü,6,0.020555688786871768,14.878892733563957
geldiğine sevindim ethan,6,0.020555688786871768,14.899448422350828
siz geldiğinizden beri resepsiyonda bir tek ben varım,6,0.020555688786871768,14.920004111137699
kimin aramasını bekliyordunuz,6,0.020555688786871768,14.94055979992457
bu seni ilgilendirmez,6,0.020555688786871768,14.96111548871144
belki de sizinle konuşmak istemiyorlardır,6,0.020555688786871768,14.981671177498312
cüzdanınızı buldunuz mu,6,0.020555688786871768,15.002226866285183
idaho mu,6,0.020555688786871768,15.022782555072054
royalle öldü,6,0.020555688786871768,15.043338243858924
johnny royalle,6,0.020555688786871768,15.063893932645795
çok hızlı oldu,6,0.020555688786871768,15.084449621432666
kim kayboldu,6,0.020555688786871768,15.105005310219537
peki ya eşin,6,0.020555688786871768,15.125560999006408
bunu eşinle de konuştun mu,6,0.020555688786871768,15.14611668779328
sonra ne oldu,6,0.020555688786871768,15.16667237658015
bana çok destek oldu,6,0.020555688786871768,15.187228065367021
tabii bize bir şeyler satmaya çalışmıyorsanız,6,0.020555688786871768,15.207783754153892
öyleyse bize ulaşamadığınız için çok mutluyuz,6,0.020555688786871768,15.228339442940763
aksi takdirde mesaj bırakınız,6,0.020555688786871768,15.248895131727634
ama bitti adam her şeyin icabına bakıldı,6,0.020555688786871768,15.269450820514505
bunu başka bir adamla konuşmanın yararı oldu mu,6,0.020555688786871768,15.290006509301376
muhtemelen sana kaza geçirdiğimi söylemişlerdir,6,0.020555688786871768,15.310562198088247
bazı nedenlerden dolayı telefonumu ve cüzdanımı bulamıyorlar,6,0.020555688786871768,15.331117886875118
kayıp kişiler soruşturması yürütüyorum,6,0.020555688786871768,15.351673575661989
bana wayward pines otelini arayarak ulaşabilirsin,6,0.020555688786871768,15.37222926444886
şu anda aramanıza cevap veremediğimiz için üzgünüz,6,0.020555688786871768,15.392784953235731
iş ne tür bir iş,6,0.020555688786871768,15.413340642022602
ortağım kadın,6,0.020555688786871768,15.433896330809473
lucas,6,0.020555688786871768,15.454452019596344
az pişmiş olsun dedin,6,0.020555688786871768,15.475007708383215
belki bir yardımım dokunur,6,0.020555688786871768,15.495563397170086
burada tam olarak ne arıyorsunuz bay gizli servis ajanı,6,0.020555688786871768,15.516119085956957
theresa benim,6,0.020555688786871768,15.536674774743828
çıkmayacaksın,6,0.020555688786871768,15.557230463530699
çok teşekkür ederim,6,0.020555688786871768,15.57778615231757
burkeleri aradınız,6,0.020555688786871768,15.59834184110444
valda,6,0.020555688786871768,15.618897529891312
kara sancağı dalgalandırın,6,0.020555688786871768,15.639453218678183
bana yüklü bir bahşiş vereceksin değil mi,6,0.020555688786871768,15.660008907465054
seni wayward pinesa hangi rüzgâr attı,6,0.020555688786871768,15.680564596251925
ambulans çağırayım mı,6,0.020555688786871768,15.701120285038796
aspirinin var mı,6,0.020555688786871768,15.721675973825667
odayı boşaltmanızı istemek zorundayım,6,0.020555688786871768,15.742231662612538
ne yapmamı istemek zorundasın,6,0.020555688786871768,15.762787351399409
telefonlar hâlâ çalışmıyor mu,6,0.020555688786871768,15.78334304018628
umarım aradığını bulursun,6,0.020555688786871768,15.80389872897315
işte borcun,6,0.020555688786871768,15.824454417760021
telefonun kimliğin ya da paran yok,6,0.020555688786871768,15.845010106546892
kasabadaki kimseyi tanımıyorsun,6,0.020555688786871768,15.865565795333763
bu benim adresim,6,0.020555688786871768,15.886121484120634
herhangi bir sorun olursa bana gelebilirsin,6,0.020555688786871768,15.906677172907505
bana inanıyorsun yani,6,0.020555688786871768,15.927232861694376
sana hep inandım,6,0.020555688786871768,15.947788550481247
şimdi,6,0.020555688786871768,15.968344239268118
wayward pinesta cırcır böceği yok,6,0.020555688786871768,15.98889992805499
çıkışlar saat 1100de yapılıyor,6,0.020555688786871768,16.009455616841862
uyuyakalmış olmalıyım,6,0.020555688786871768,16.030011305628733
fakat,6,0.020555688786871768,16.050566994415604
yarın ilk iş ödemeyi yaparım demiştiniz,6,0.020555688786871768,16.071122683202475
telefonlar neden çalışmasın,6,0.020555688786871768,16.091678371989346
pek tanıdık gelmedi,6,0.020555688786871768,16.112234060776217
adam adam beni mi görmek istedin,6,0.020555688786871768,16.132789749563088
benim yerime o çocuğu kurtarmalıydı,6,0.020555688786871768,16.15334543834996
dün gece çalışmıyordu ve birinden telefon bekliyordum,6,0.020555688786871768,16.17390112713683
buna inanmakta zorluk çekiyorum,6,0.020555688786871768,16.1944568159237
sen bu kasabada tanıştığım ilk normal insansın,6,0.020555688786871768,16.21501250471057
az pişmiş ve soğansız,6,0.020555688786871768,16.235568193497443
connor,6,0.020555688786871768,16.256123882284314
doktor nerede,6,0.020555688786871768,16.276679571071185
bakın kim uyanmış,6,0.020555688786871768,16.297235259858056
theresa bir kaza oldu,6,0.020555688786871768,16.317790948644927
ethandan,6,0.020555688786871768,16.338346637431798
adam merhaba,6,0.020555688786871768,16.35890232621867
ben adam hassler,6,0.020555688786871768,16.37945801500554
eşyalarınız burada değil,6,0.020555688786871768,16.40001370379241
onlara kötü bir şey mi oldu,6,0.020555688786871768,16.42056939257928
odayı boşaltmanızı,6,0.020555688786871768,16.461680770153023
islak mı,6,0.020555688786871768,16.482236458939894
hemen,6,0.020555688786871768,16.502792147726765
gidip boşaltmaya hazırlanayım,6,0.020555688786871768,16.523347836513636
evans,6,0.020555688786871768,16.543903525300507
özel ajan ethan burke,6,0.020555688786871768,16.56445921408738
şerifle görüşmeye geldim,6,0.020555688786871768,16.58501490287425
merhaba arnie,6,0.020555688786871768,16.60557059166112
seni görmek isteyen bir adam var,6,0.020555688786871768,16.62612628044799
bir sorun mu var,6,0.020555688786871768,16.646681969234862
gizli ajan olduğunu söylüyor,6,0.020555688786871768,16.667237658021733
yine bekleriz,6,0.020555688786871768,16.687793346808604
özel ajan,6,0.020555688786871768,16.708349035595475
üstü başı dağınık,6,0.020555688786871768,16.728904724382346
tamam tamam arkaya geçebilirsin,6,0.020555688786871768,16.749460413169217
sağdaki son ofis,6,0.020555688786871768,16.770016101956088
bu harika,6,0.020555688786871768,16.79057179074296
geç kalmadıysam bunu iptal etmek istiyorum,6,0.020555688786871768,16.81112747952983
arnold pope,6,0.020555688786871768,16.8316831683167
wayward pinesı ziyaret ettiğiniz için teşekkürler,6,0.020555688786871768,16.852238857103572
şerif,6,0.020555688786871768,16.872794545890443
değil mi,6,0.020555688786871768,16.893350234677314
wayward pinesa hoş geldiniz cennetin eviniz olduğu yer,6,0.020555688786871768,16.913905923464185
olanlar hakkında başka biriyle konuştun mu,6,0.020555688786871768,16.934461612251056
wayward pinesa hoş geldiniz,6,0.020555688786871768,16.955017301037927
sizi kimse aramadı,6,0.020555688786871768,16.975572989824798
dümen kır,6,0.020555688786871768,16.99612867861167
benny,6,0.020555688786871768,17.01668436739854
iki ajanımız,6,0.020555688786871768,17.03724005618541
burada mı,6,0.020555688786871768,17.05779574497228
cüzdanımı aldığımda buraya gelip,6,0.020555688786871768,17.078351433759153
senin dışında hiç görmedim,6,0.020555688786871768,17.098907122546024
ne doktorusun sen,6,0.020555688786871768,17.119462811332895
kazananınız var değil mi joe,6,0.020555688786871768,17.140018500119766
hayır ağrımıyor,6,0.020555688786871768,17.160574188906637
kim söyledi bunu,6,0.020555688786871768,17.181129877693508
bu ne böyle,6,0.020555688786871768,17.20168556648038
bacaklarımı hissetmiyorum,6,0.020555688786871768,17.22224125526725
yine mi oluyor,6,0.020555688786871768,17.24279694405412
telefonun neden bende olsun ki,6,0.020555688786871768,17.26335263284099
bir blok kaldı,6,0.020555688786871768,17.283908321627862
bana eşyalarımın sende olduğu söylendi,6,0.020555688786871768,17.304464010414733
leonard slomotov,6,0.020555688786871768,17.325019699201604
işkence edilip öldürülmüş,6,0.020555688786871768,17.345575387988475
