search_string,start_time,end_time,sentence,video_id,video_url
proberen het beleid aan te passen als dat helemaal niet lukt en we lopen tegen dingen aan waarvan we zeggen nou dit gaat eigenlijk helemaal niet zo goed,104,110,proberen het beleid aan te passen als dat helemaal niet lukt en we lopen tegen dingen aan waarvan we zeggen nou dit gaat eigenlijk helemaal niet zo goed,wfb4LXeE2Cw,https://www.youtube.com/watch?v=wfb4LXeE2Cw&t=104s
en toen dacht ik hoe kwam dat nou als we met zijn allen wel graag mee willen met wat gevraagd wordt maar het wordt steeds moeilijker waar zit dat nou in,1375,1384,en toen dacht ik hoe kwam dat nou als we met zijn allen wel graag mee willen met wat gevraagd wordt maar het wordt steeds moeilijker waar zit dat nou in,25udztDPW_k,https://www.youtube.com/watch?v=25udztDPW_k&t=1375s
lijden mensen op straat hebben het niet over lijden maar over pijn als je als dokter pijn gebruikt is dit een makkelijker te begrijpen woord dan lijden,1009,1023,lijden mensen op straat hebben het niet over lijden maar over pijn als je als dokter pijn gebruikt is dit een makkelijker te begrijpen woord dan lijden,nTvMI1itIZ4,https://www.youtube.com/watch?v=nTvMI1itIZ4&t=1009s
maar mensen denken daardoor dat het zo slecht met mij gaat dus ik weet niet of ik ooit nog zo een post ga doen ik dacht ik ga het eens testen iedereen,3493,3501,maar mensen denken daardoor dat het zo slecht met mij gaat dus ik weet niet of ik ooit nog zo een post ga doen ik dacht ik ga het eens testen iedereen,25udztDPW_k,https://www.youtube.com/watch?v=25udztDPW_k&t=3493s
karakter van het leven in de buurt was ook de kwaliteit van de huizen vaak slecht er werd goedkoop snel vaak lelijk en soms ook nog gevaarlijk gebouwd,102,112,naast het rauwe karakter van het leven in de buurt was ook de kwaliteit van de huizen vaak slecht er werd goedkoop snel vaak lelijk en soms ook nog gevaarlijk gebouwd,18VPOL7E0n0,https://www.youtube.com/watch?v=18VPOL7E0n0&t=102s
daar gaan we achter komen en ik zal zeggen blijf lekker naar deze video kijken want misschien bedenk jij wel tijdens het kijken het gouden nieuwe idee,13,22,daar gaan we achter komen en ik zal zeggen blijf lekker naar deze video kijken want misschien bedenk jij wel tijdens het kijken het gouden nieuwe idee,yD5aDc5N5qc,https://www.youtube.com/watch?v=yD5aDc5N5qc&t=13s
mooi om te zien dat de bibliotheek vandaag weer open is er wordt goed gebruik van gemaakt veel mensen die binnen komen lopen om een boek uit te zoeken,223,232,mooi om te zien dat de bibliotheek vandaag weer open is er wordt goed gebruik van gemaakt veel mensen die binnen komen lopen om een boek uit te zoeken,hQMLSrwC2Tg,https://www.youtube.com/watch?v=hQMLSrwC2Tg&t=223s
of gaan we dat moeten onderzoeken wat gelooft dat allemaal over zichzelf is dat nu werkelijk waar dat je minder waard zou zijn als je minder geld hebt,3784,3796,of gaan we dat moeten onderzoeken wat gelooft dat allemaal over zichzelf is dat nu werkelijk waar dat je minder waard zou zijn als je minder geld hebt,eUeLIPgef2A,https://www.youtube.com/watch?v=eUeLIPgef2A&t=3784s
ben je nu nieuwsgierig geworden neem dan gerust eens contact op zodat we samen kunnen kijken wat er precies mogelijk is en wat het beste bij jou past,80,88,ben je nu nieuwsgierig geworden neem dan gerust eens contact op zodat we samen kunnen kijken wat er precies mogelijk is en wat het beste bij jou past,6HPr7LnhKAM,https://www.youtube.com/watch?v=6HPr7LnhKAM&t=80s
heb jij ook een achtergrond met paarden je kan namelijk wel chauffeur zijn maar als je geen ervaring met paarden hebt lijkt me dit best wel spannend,230,237,heb jij ook een achtergrond met paarden je kan namelijk wel chauffeur zijn maar als je geen ervaring met paarden hebt lijkt me dit best wel spannend,xYJ_OnhPa60,https://www.youtube.com/watch?v=xYJ_OnhPa60&t=230s
en misschien even gewoon alleen maar om even te laten zien hoe kleine boodschappen grote dingen communiceren zonder dat het misschien zo bedoeld is,1410,1422,en misschien even gewoon alleen maar om even te laten zien hoe kleine boodschappen grote dingen communiceren zonder dat het misschien zo bedoeld is,tblVw8IN1tU,https://www.youtube.com/watch?v=tblVw8IN1tU&t=1410s
en ja dat is wel gewoon iets wat je toch ondanks dat je het nu leuk vindt om te doen zijn dat ook dingen waaraan je denkt voor de volgende stap van,229,237,en ja dat is wel gewoon iets wat je toch ondanks dat je het nu leuk vindt om te doen zijn dat ook dingen waaraan je denkt voor de volgende stap van goh weetje,5S5QX4ZK3Q0,https://www.youtube.com/watch?v=5S5QX4ZK3Q0&t=229s
je ziet aan de kleding dat het verschillende teams zijn die helpen en samen zorgen ze ervoor dat deze truck straks kan meedoen met de laatste race,504,515,je ziet aan de kleding dat het verschillende teams zijn die helpen en samen zorgen ze ervoor dat deze truck straks kan meedoen met de laatste race,HCCCKeBb75Y,https://www.youtube.com/watch?v=HCCCKeBb75Y&t=504s
want die hebben vaak nog helemaal niet de kennis van de wereld die nodig is om zon relatie te zien van wit of rood bijvoorbeeld van de rode lippen,422,434,want die hebben vaak nog helemaal niet de kennis van de wereld die nodig is om zon relatie te zien van wit of rood bijvoorbeeld van de rode lippen,xKhL2kGvszM,https://www.youtube.com/watch?v=xKhL2kGvszM&t=422s
in ieder geval de prijs wil ik zo goedkoop mogelijk houden dus vandaar dat alle kosten zo laag mogelijk zijn en mijn winst ook zo laag mogelijk is,477,485,in ieder geval de prijs wil ik zo goedkoop mogelijk houden dus vandaar dat alle kosten zo laag mogelijk zijn en mijn winst ook zo laag mogelijk is,bNkW8MS38cA,https://www.youtube.com/watch?v=bNkW8MS38cA&t=477s
dat had ik helemaal niet gedacht ik dacht eigenlijk dat ze ging zeggen neen gaan we niet doen slaat nergens op maar ze vond het een heel goed idee,928,936,dat had ik helemaal niet gedacht ik dacht eigenlijk dat ze ging zeggen neen gaan we niet doen slaat nergens op maar ze vond het een heel goed idee,25udztDPW_k,https://www.youtube.com/watch?v=25udztDPW_k&t=928s
ik zou bij god niet weten hoe ik dan moet vertellen als ik iets wil bestellen dat vind ik wel zeg maar interessant om ja toch te ervaren zeg maar,91,100,ik zou bij god niet weten hoe ik dan moet vertellen als ik iets wil bestellen dat vind ik wel zeg maar interessant om ja toch te ervaren zeg maar,F94oQobBQ2Q,https://www.youtube.com/watch?v=F94oQobBQ2Q&t=91s
kijk vooruit leef je mooiste leven en ik weet niet het is iets wat mij vaak helpt persoonlijk om hard te werken en om gewoon dingen te doen en i,551,561,kijk vooruit leef je mooiste leven en ik weet niet het is iets wat mij vaak helpt persoonlijk om hard te werken en om gewoon dingen te doen en i dont know,bNkW8MS38cA,https://www.youtube.com/watch?v=bNkW8MS38cA&t=551s
gebruiken dat gebeurt al alleen dat gebeurt nog niet echt op een vast moment wat je heel erg ziet is dat er flink gewerkt wordt dat is logisch,508,516,secure programming gebruiken dat gebeurt al alleen dat gebeurt nog niet echt op een vast moment wat je heel erg ziet is dat er flink gewerkt wordt dat is logisch,UAF4SO0KCJA,https://www.youtube.com/watch?v=UAF4SO0KCJA&t=508s
nou ja ik zou het wel heel leuk vinden als ik dit voort kan zetten maar dan met een team rond jouw heen dat je alleen nog de leuke dingen doet,3834,3841,nou ja ik zou het wel heel leuk vinden als ik dit voort kan zetten maar dan met een team rond jouw heen dat je alleen nog de leuke dingen doet,25udztDPW_k,https://www.youtube.com/watch?v=25udztDPW_k&t=3834s
of als iemand een onderdeel nodig heeft wat in zijn bus op is dan spreken we ergens af dan kunnen we het onderdeel ruilen en gelijk een beetje,291,299,of als iemand een onderdeel nodig heeft wat in zijn bus op is dan spreken we ergens af dan kunnen we het onderdeel ruilen en gelijk een beetje bijpraten,UblHYT5cYAM,https://www.youtube.com/watch?v=UblHYT5cYAM&t=291s
tot nu toe gaat het goed te gaan zien of de rest ook gaat lukken ik ben echt heel benieuwd het is niet dat ik de dagelijks doe wordt spannend,964,975,tot nu toe gaat het goed te gaan zien of de rest ook gaat lukken ik ben echt heel benieuwd het is niet dat ik de dagelijks doe wordt spannend,1JcZwoTn7lw,https://www.youtube.com/watch?v=1JcZwoTn7lw&t=964s
weer heel helder binnenkomen als je naar bloemen kijkt als je buiten bent dat is wat deze olie ook voor je doet weer door die kleine wonderen,184,193,weer heel helder binnenkomen als je naar bloemen kijkt als je buiten bent dat is wat deze olie ook voor je doet weer door die kleine wonderen,AZYLfP65vBk,https://www.youtube.com/watch?v=AZYLfP65vBk&t=184s
en het is eigenlijk ook een mooi voorbeeld omdat het hier gaat over een witte jongen waar je eigenlijk die boodschappen waar wij allemaal mee,1446,1457,en het is eigenlijk ook een mooi voorbeeld omdat het hier gaat over een witte jongen waar je eigenlijk die boodschappen waar wij allemaal mee opgroeien,tblVw8IN1tU,https://www.youtube.com/watch?v=tblVw8IN1tU&t=1446s
en moest die namelijk zijn vliegtuig laten spelen deze sc ne moest lijk op een nacht sc ne maar moest uit veiligheid overdag worden geschoten,497,504,skyrim en moest die namelijk zijn vliegtuig laten spelen deze sc ne moest lijk op een nacht sc ne maar moest uit veiligheid overdag worden geschoten,zTvZsOzut_s,https://www.youtube.com/watch?v=zTvZsOzut_s&t=497s
namelijk maak meer van dit soort brieven stop die bij al je vrienden in de bus en schrijf op die brief dat zij ook weer brieven moeten maken,216,226,namelijk maak meer van dit soort brieven stop die bij al je vrienden in de bus en schrijf op die brief dat zij ook weer brieven moeten maken,ppwn1458dW4,https://www.youtube.com/watch?v=ppwn1458dW4&t=216s
ok dus je hebt data over tijd die verandert en vervolgens kun je met zon database kun je dan op een moment in tijd terug lopen hoe werkt dat,112,122,ok dus je hebt data over tijd die verandert en vervolgens kun je met zon database kun je dan op een moment in tijd terug lopen hoe werkt dat,dQpeArsN_88,https://www.youtube.com/watch?v=dQpeArsN_88&t=112s
ik hoop dat jullie er ook van genoten hebben laat sowieso even een reactie achter wat je ervan vond en of we het misschien vaker moeten doen,794,802,ik hoop dat jullie er ook van genoten hebben laat sowieso even een reactie achter wat je ervan vond en of we het misschien vaker moeten doen,oxt5flEJNtE,https://www.youtube.com/watch?v=oxt5flEJNtE&t=794s
maar wat hiermee wordt bedoeld is eigenlijk dat je helemaal leeg bent en geen energie meer in je lichaam hebt omdat je bent vergeten te eten,196,205,maar wat hiermee wordt bedoeld is eigenlijk dat je helemaal leeg bent en geen energie meer in je lichaam hebt omdat je bent vergeten te eten,soPx0AFV3tY,https://www.youtube.com/watch?v=soPx0AFV3tY&t=196s
bij klasse b worden naar hogere eisen gesteld aan het uiterlijk van het hout en dit kan nog steeds gebruikt worden bij voor bijvoorbeeld het,67,75,bij klasse b worden naar hogere eisen gesteld aan het uiterlijk van het hout en dit kan nog steeds gebruikt worden bij voor bijvoorbeeld het,rk79t6Oa4sU,https://www.youtube.com/watch?v=rk79t6Oa4sU&t=67s
moeilijk dit maar heel erg leuk als je dit op tv ziet en je kan je voorstellen hoe snel die mannen gaan en wat een hoge hartslag die hebben,368,377,het is waanzinnig moeilijk dit maar heel erg leuk als je dit op tv ziet en je kan je voorstellen hoe snel die mannen gaan en wat een hoge hartslag die hebben,AzUWRckAPVM,https://www.youtube.com/watch?v=AzUWRckAPVM&t=368s
een aantal dingen aanpakken zodat het dadelijk weer begint te lopen want het loop dadelijk wel weer aan dan kan ik het meteen goed oppakken,558,566,een aantal dingen aanpakken zodat het dadelijk weer begint te lopen want het loop dadelijk wel weer aan dan kan ik het meteen goed oppakken,25udztDPW_k,https://www.youtube.com/watch?v=25udztDPW_k&t=558s
de kosten die kloppen nu ook allemaal is zoals ik al eerder vertelde ik wil de prijs zo laag mogelijk houden dus mijn winst is drie euro en,458,468,de kosten die kloppen nu ook allemaal is zoals ik al eerder vertelde ik wil de prijs zo laag mogelijk houden dus mijn winst is drie euro en,bNkW8MS38cA,https://www.youtube.com/watch?v=bNkW8MS38cA&t=458s
het liefst heb ik ze droog in de auto maar dat kan niet altijd je ziet dat er nu een bepaalde druk op zit waardoor we even door moeten gaan,466,473,het liefst heb ik ze droog in de auto maar dat kan niet altijd je ziet dat er nu een bepaalde druk op zit waardoor we even door moeten gaan,xYJ_OnhPa60,https://www.youtube.com/watch?v=xYJ_OnhPa60&t=466s
maar ik hoop in ieder geval dat we onze kosten die we allemaal hebben gemaakt terug kunnen verdienen en ook een beetje extra voor de serie,508,516,maar ik hoop in ieder geval dat we onze kosten die we allemaal hebben gemaakt terug kunnen verdienen en ook een beetje extra voor de serie,bNkW8MS38cA,https://www.youtube.com/watch?v=bNkW8MS38cA&t=508s
kijken of we dat later kunnen checken heb de lamp aan en er tegen over zijn allemaal huizen en kunnen we worden gezien dat willen we niet,575,581,kijken of we dat later kunnen checken heb de lamp aan en er tegen over zijn allemaal huizen en kunnen we worden gezien dat willen we niet,bjj8lXuWrmI,https://www.youtube.com/watch?v=bjj8lXuWrmI&t=575s
en ik heb deze keer gekozen voor andere kleuren want zoals jullie weten ik ben gek op blauw en roze kleuren ik moet nu maar even keer wat,764,777,en ik heb deze keer gekozen voor andere kleuren want zoals jullie weten ik ben gek op blauw en roze kleuren ik moet nu maar even keer wat,tNekIxNQNhQ,https://www.youtube.com/watch?v=tNekIxNQNhQ&t=764s
nou gezellig meiden voordat jullie het gaan hebben over belangrijke zaken wil ik natuurlijk even weten wie jullie zijn en wat jullie doen,464,471,nou gezellig meiden voordat jullie het gaan hebben over belangrijke zaken wil ik natuurlijk even weten wie jullie zijn en wat jullie doen,LZm96OOfUh8,https://www.youtube.com/watch?v=LZm96OOfUh8&t=464s
ik moet het ook gewoon zeggen anders gaat iemand anders het op zijn manier maken terwijl er staat straks heel groot mijn en jouw naam bij,730,736,ik moet het ook gewoon zeggen anders gaat iemand anders het op zijn manier maken terwijl er staat straks heel groot mijn en jouw naam bij,LemeIsc8Iy0,https://www.youtube.com/watch?v=LemeIsc8Iy0&t=730s
het feit dat hij heeft verteld wat er is gebeurd is zegt gewoon genoeg hij houdt van je dus laat het alsjeblieft niet uitgaan vanwege mij,258,265,het feit dat hij heeft verteld wat er is gebeurd is zegt gewoon genoeg hij houdt van je dus laat het alsjeblieft niet uitgaan vanwege mij,qDkLcbR_rK4,https://www.youtube.com/watch?v=qDkLcbR_rK4&t=258s
veel plezier aan de rest van mijn omgeving als ik me enkel met mijn stad verbonden voel wat een raar idee is maar goed het bestaat overal,3192,3204,veel plezier aan de rest van mijn omgeving als ik me enkel met mijn stad verbonden voel wat een raar idee is maar goed het bestaat overal,eUeLIPgef2A,https://www.youtube.com/watch?v=eUeLIPgef2A&t=3192s
het enige wat nu nog moet gebeuren is een website maken en zorgen dat mensen het product kunnen bestellen en daarmee ga ik nu aan de slag,516,523,het enige wat nu nog moet gebeuren is een website maken en zorgen dat mensen het product kunnen bestellen en daarmee ga ik nu aan de slag,bNkW8MS38cA,https://www.youtube.com/watch?v=bNkW8MS38cA&t=516s
dat is het mooie aan het programma want dat doen ze heel vaak al die mensen die komen zingen lekker hun eigen draai er aan geven heerlijk,496,504,dat is het mooie aan het programma want dat doen ze heel vaak al die mensen die komen zingen lekker hun eigen draai er aan geven heerlijk,bBYvUrZhWXs,https://www.youtube.com/watch?v=bBYvUrZhWXs&t=496s
dat is misschien wel net zo belangrijk want om nieuwe klanten te trekken en jezelf bekend te maken is het heel belangrijk dat je een goed,10,18,dat is misschien wel net zo belangrijk want om nieuwe klanten te trekken en jezelf bekend te maken is het heel belangrijk dat je een goed social media kanaal hebt,wG2pRYI5lEk,https://www.youtube.com/watch?v=wG2pRYI5lEk&t=10s
omdat ik het zo gezellig vond wou ik hier heel graag iets komen drinken hier staat iets op de kaart wat typisch van deze streek zou zijn,711,719,omdat ik het zo gezellig vond wou ik hier heel graag iets komen drinken hier staat iets op de kaart wat typisch van deze streek zou zijn,beTRMXiWDzc,https://www.youtube.com/watch?v=beTRMXiWDzc&t=711s
nou zijn dit dingen waarvan over het algemeen mensen nu ook wel zeggen tuurlijk mogen jongens ook van roze houden en meisjes ook met een,210,218,nou zijn dit dingen waarvan over het algemeen mensen nu ook wel zeggen tuurlijk mogen jongens ook van roze houden en meisjes ook met een raceauto spelen,DT3WhMkIYns,https://www.youtube.com/watch?v=DT3WhMkIYns&t=210s
nou meestal gaat dat goed maar het kan een keer gebeuren en als je een paar keer per dag medicijnen moet nemen gebeurt dat dus af en toe,105,111,nou meestal gaat dat goed maar het kan een keer gebeuren en als je een paar keer per dag medicijnen moet nemen gebeurt dat dus af en toe,ZM6Y0_k0Nac,https://www.youtube.com/watch?v=ZM6Y0_k0Nac&t=105s
maar ik heb echt na drie kwart jaar heb ik gezegd nou dat wist mijn moeder ook wel het is mooi geweest en toen ben ik het af gaan bouwen,1025,1032,maar ik heb echt na drie kwart jaar heb ik gezegd nou dat wist mijn moeder ook wel het is mooi geweest en toen ben ik het af gaan bouwen,25udztDPW_k,https://www.youtube.com/watch?v=25udztDPW_k&t=1025s
dat is het moment waarop wij zoveel mogelijk informatie van jullie te weten komen niet alleen wie dat er natuurlijk een geest geeft maar,12,20,dat is het moment waarop wij zoveel mogelijk informatie van jullie te weten komen niet alleen wie dat er natuurlijk een geest geeft maar,lyFGXuV3vqo,https://www.youtube.com/watch?v=lyFGXuV3vqo&t=12s
dan ben je namelijk maar n keer punten kwijt en als je voor de rest kunt laten zien dat je het wel goed kunt heb je die in elk geval wel,213,218,dan ben je namelijk maar n keer punten kwijt en als je voor de rest kunt laten zien dat je het wel goed kunt heb je die in elk geval wel binnengehaald,lYUq3UHJf_o,https://www.youtube.com/watch?v=lYUq3UHJf_o&t=213s
en toen dacht je laat ik daar maar eens onderzoek naar doen ja ik was er wel heel benieuwd naar en nieuwsgierig of daar behoefte aan was,114,122,en toen dacht je laat ik daar maar eens onderzoek naar doen ja ik was er wel heel benieuwd naar en nieuwsgierig of daar behoefte aan was,wYZky3Yo7aw,https://www.youtube.com/watch?v=wYZky3Yo7aw&t=114s
dus ja ik word er een beetje moe van dat zij er nog steeds geen oplossing voor gevonden hebben dus ik kijk of ze mij hier kunnen helpen,27,32,dus ja ik word er een beetje moe van dat zij er nog steeds geen oplossing voor gevonden hebben dus ik kijk of ze mij hier kunnen helpen,0W5VhR3d1B0,https://www.youtube.com/watch?v=0W5VhR3d1B0&t=27s
en het ging vrij snel ik weet nog inderdaad dinsdag hadden wij contact en toen zei jij van ja kan wel maar wordt wel echt een uitdaging,325,333,en het ging vrij snel ik weet nog inderdaad dinsdag hadden wij contact en toen zei jij van ja kan wel maar wordt wel echt een uitdaging,LemeIsc8Iy0,https://www.youtube.com/watch?v=LemeIsc8Iy0&t=325s
ja we zijn waarschijnlijk ook aan het einde van dat soort nee dat weet ik niet ik in mijn persoonlijk ding voor mij werkt het niet meer,3374,3384,ja we zijn waarschijnlijk ook aan het einde van dat soort nee dat weet ik niet ik in mijn persoonlijk ding voor mij werkt het niet meer,eUeLIPgef2A,https://www.youtube.com/watch?v=eUeLIPgef2A&t=3374s
en voordat we natuurlijk gaan beginnen met het heerlijke diner denk ik dat het ook wel goed is om elkaar even wat beter te leren kennen,65,72,en voordat we natuurlijk gaan beginnen met het heerlijke diner denk ik dat het ook wel goed is om elkaar even wat beter te leren kennen,0qi2ST9g_K0,https://www.youtube.com/watch?v=0qi2ST9g_K0&t=65s
maar op dat moment heb ik bewust bepaalde keuzes gemaakt en ik denk wat jullie zeggen dat je gevoel echt het belangrijkste is inderdaad,743,750,maar op dat moment heb ik bewust bepaalde keuzes gemaakt en ik denk wat jullie zeggen dat je gevoel echt het belangrijkste is inderdaad,pG9tQDC_660,https://www.youtube.com/watch?v=pG9tQDC_660&t=743s
maar je moet jezelf goed verstoppen he ja want jullie mogen me ook niet snel vinden dus ik moet ook nog een heel eng plekje gaan zoeken,56,62,maar je moet jezelf goed verstoppen he ja want jullie mogen me ook niet snel vinden dus ik moet ook nog een heel eng plekje gaan zoeken,wA__k9WE3zI,https://www.youtube.com/watch?v=wA__k9WE3zI&t=56s
er stond nog een collega achter mij die eruit wilde maar ik zie dat hij zijn draai perfect kan maken dus ik sta gelukkig niet in de weg,693,699,er stond nog een collega achter mij die eruit wilde maar ik zie dat hij zijn draai perfect kan maken dus ik sta gelukkig niet in de weg,49vMrGlxlBE,https://www.youtube.com/watch?v=49vMrGlxlBE&t=693s
en wij vinden dat bijvoorbeeld mensen bij ons moeten komen lunchen omdat ze het broodje heel lekker vinden en een goede service krijgen,433,439,en wij vinden dat bijvoorbeeld mensen bij ons moeten komen lunchen omdat ze het broodje heel lekker vinden en een goede service krijgen,0qi2ST9g_K0,https://www.youtube.com/watch?v=0qi2ST9g_K0&t=433s
en je denkt er nog iets verder over na en je zegt nee ik weet dat ik al gegeten had dus het moet iets later geweest zijn het was eerder,686,695,en je denkt er nog iets verder over na en je zegt nee ik weet dat ik al gegeten had dus het moet iets later geweest zijn het was eerder,0PpksnCbmac,https://www.youtube.com/watch?v=0PpksnCbmac&t=686s
ik moet wel echt op mijn geld gaan letten want ik wil vanavond eigenlijk wel even goed eten en misschien nog een biertje drinken ergens,297,303,ik moet wel echt op mijn geld gaan letten want ik wil vanavond eigenlijk wel even goed eten en misschien nog een biertje drinken ergens,sNAK2Juas_c,https://www.youtube.com/watch?v=sNAK2Juas_c&t=297s
toen was de hel los want dat was s avonds om een uur of half negen na het nieuws op tv een stel jonge meiden nog wat jongens en dan met,1051,1062,toen was de hel los want dat was s avonds om een uur of half negen na het nieuws op tv een stel jonge meiden nog wat jongens en dan met,MNCyjl4jaxY,https://www.youtube.com/watch?v=MNCyjl4jaxY&t=1051s
dus dan is het wel heel makkelijk voor mensen om in te lopen ik hoef er niet heel veel kracht op te zetten henry om dit los te krijgen,334,343,dus dan is het wel heel makkelijk voor mensen om in te lopen ik hoef er niet heel veel kracht op te zetten henry om dit los te krijgen,UAF4SO0KCJA,https://www.youtube.com/watch?v=UAF4SO0KCJA&t=334s
aan het einde van de video zal ik je ook even laten zien waar je nog extra informatie kan vinden als je dit een lastig onderwerp vindt,32,38,aan het einde van de video zal ik je ook even laten zien waar je nog extra informatie kan vinden als je dit een lastig onderwerp vindt,6aah0CAxt1g,https://www.youtube.com/watch?v=6aah0CAxt1g&t=32s
en eigenlijk samen met haar heb ik toen een beetje gekeken van ok met wie ga ik samenwerken zodat dit niet meer gebeurt in ieder geval,411,418,en eigenlijk samen met haar heb ik toen een beetje gekeken van ok met wie ga ik samenwerken zodat dit niet meer gebeurt in ieder geval,cT0VJAQz3FM,https://www.youtube.com/watch?v=cT0VJAQz3FM&t=411s
dat zijn allemaal dingen die gewoon ooit een mens een keer bedacht heeft en waar vervolgens de maatschappij zich een beetje is op gaan,200,209,dat zijn allemaal dingen die gewoon ooit een mens een keer bedacht heeft en waar vervolgens de maatschappij zich een beetje is op gaan baseren en op gaan aanpassen,DT3WhMkIYns,https://www.youtube.com/watch?v=DT3WhMkIYns&t=200s
ik ben eigenlijk heel erg benieuwd hoe dit er precies uitziet iedereen kijkt mij zo raar aan dus ik ga even de camera ergens op zetten,497,506,ik ben eigenlijk heel erg benieuwd hoe dit er precies uitziet iedereen kijkt mij zo raar aan dus ik ga even de camera ergens op zetten,FQK1nmCPPto,https://www.youtube.com/watch?v=FQK1nmCPPto&t=497s
dat het eigenlijk allemaal door hem komt en dat wij nu degenen zijn die tegenover elkaar staan en niet meer weten wat we moeten zeggen,169,176,dat het eigenlijk allemaal door hem komt en dat wij nu degenen zijn die tegenover elkaar staan en niet meer weten wat we moeten zeggen,qDkLcbR_rK4,https://www.youtube.com/watch?v=qDkLcbR_rK4&t=169s
als het leger zegt kom en dan zien ze dat je er echt niet geschikt voor bent dan denk ik ook niet dat je verplicht mee moet gaan doen,146,153,als het leger zegt kom en dan zien ze dat je er echt niet geschikt voor bent dan denk ik ook niet dat je verplicht mee moet gaan doen,dnsFWobOBIw,https://www.youtube.com/watch?v=dnsFWobOBIw&t=146s
dus als je hier na bijvoorbeeld twee of drie jaar weggaat dan is het niet dat je zomaar weg bent gegaan en alles achter je moet laten,408,415,dus als je hier na bijvoorbeeld twee of drie jaar weggaat dan is het niet dat je zomaar weg bent gegaan en alles achter je moet laten,UblHYT5cYAM,https://www.youtube.com/watch?v=UblHYT5cYAM&t=408s
