search_string,start_time,end_time,sentence,video_id,video_url
no eso no está bien,3205,3207,no eso no está bien,U8fgJ4JZLO8,https://www.youtube.com/watch?v=U8fgJ4JZLO8&t=3205s
que en la lo que me,1872,1876,que en la lo que me he,2DvDa1DL9iM,https://www.youtube.com/watch?v=2DvDa1DL9iM&t=1872s
no eso no está bien,2046,2048,no eso no está bien,omNIAqNX054,https://www.youtube.com/watch?v=omNIAqNX054&t=2046s
pero qué es lo que,2608,2610,pero qué es lo que hay en,2DvDa1DL9iM,https://www.youtube.com/watch?v=2DvDa1DL9iM&t=2608s
bien eso es lo que,644,646,bien eso es lo que creen,mw8gOsYmZt8,https://www.youtube.com/watch?v=mw8gOsYmZt8&t=644s
bien eso es lo que,646,649,bien eso es lo que creen,Cc5DomFK9hQ,https://www.youtube.com/watch?v=Cc5DomFK9hQ&t=646s
por que eso es que,353,356,por que eso es que,DzMqy5KPVIk,https://www.youtube.com/watch?v=DzMqy5KPVIk&t=353s
eso que está en el,295,296,eso que está en el suelo,W6V1ARFhS4I,https://www.youtube.com/watch?v=W6V1ARFhS4I&t=295s
pero no se por que,114,116,pero no se por que,2TbuBJcQh5U,https://www.youtube.com/watch?v=2TbuBJcQh5U&t=114s
pero qué es lo que,256,258,pero qué es lo que sucede,ySrSAS4JBiU,https://www.youtube.com/watch?v=ySrSAS4JBiU&t=256s
pero es que qué te,469,474,pero es que qué te pasa,RMipgmoWdDI,https://www.youtube.com/watch?v=RMipgmoWdDI&t=469s
sí una que es para,30,34,sí una que es para ti,nAxo187sZks,https://www.youtube.com/watch?v=nAxo187sZks&t=30s
bien eso es lo que,1224,1226,bien eso es lo que creen,ZEw0wfeQNII,https://www.youtube.com/watch?v=ZEw0wfeQNII&t=1224s
es que no no lo se,538,540,es que no no lo se,FPyuCX7PTI8,https://www.youtube.com/watch?v=FPyuCX7PTI8&t=538s
pero qué es lo que,54,56,pero qué es lo que habéis,rOUjxy0w1w8,https://www.youtube.com/watch?v=rOUjxy0w1w8&t=54s
no es lo que está,132,137,no es lo que está,9LKwYlG5qj4,https://www.youtube.com/watch?v=9LKwYlG5qj4&t=132s
para lo que es la,2117,2119,para lo que es la talla,HHvN3aeMjuY,https://www.youtube.com/watch?v=HHvN3aeMjuY&t=2117s
es por eso que el,193,195,es por eso que el,1uu6soKW8YY,https://www.youtube.com/watch?v=1uu6soKW8YY&t=193s
es por eso que en,33,39,es por eso que en,5gtdH7RMH3g,https://www.youtube.com/watch?v=5gtdH7RMH3g&t=33s
sí pero bien bien,12,14,sí pero bien bien,SK8HoV7fjBg,https://www.youtube.com/watch?v=SK8HoV7fjBg&t=12s
para qué por qué,203,205,para qué por qué,QMfSJsA5OuM,https://www.youtube.com/watch?v=QMfSJsA5OuM&t=203s
eso no está bien,704,707,eso no está bien,n3EstisQcZ0,https://www.youtube.com/watch?v=n3EstisQcZ0&t=704s
es que no es una,277,278,es que no es una clase,LkVV63fWZak,https://www.youtube.com/watch?v=LkVV63fWZak&t=277s
pero que por eso,6,11,pero que por eso yo,qD4aZ5Tntss,https://www.youtube.com/watch?v=qD4aZ5Tntss&t=6s
por lo que en el,687,691,por lo que en el,1P35NbcsOSo,https://www.youtube.com/watch?v=1P35NbcsOSo&t=687s
no se qué es eso,25,26,no se qué es eso,W6V1ARFhS4I,https://www.youtube.com/watch?v=W6V1ARFhS4I&t=25s
eso no es lo que,510,512,eso no es lo que vi,TzO0w0JpTxk,https://www.youtube.com/watch?v=TzO0w0JpTxk&t=510s
por eso no te lo,306,308,por eso no te lo dije,gun_1k24qTo,https://www.youtube.com/watch?v=gun_1k24qTo&t=306s
que sí de lo que,1799,1801,dije que sí de lo que,sLzIq_cfCjI,https://www.youtube.com/watch?v=sLzIq_cfCjI&t=1799s
qué bien se está,280,281,qué bien se está,f5VzO86XRR8,https://www.youtube.com/watch?v=f5VzO86XRR8&t=280s
y por qué es eso,325,328,y por qué es eso,VnnDAQI9V48,https://www.youtube.com/watch?v=VnnDAQI9V48&t=325s
por qué para qué,3727,3731,por qué para qué,jREbbPmnqBg,https://www.youtube.com/watch?v=jREbbPmnqBg&t=3727s
es que eso no es,135,137,es que eso no es real,l81qC925e74,https://www.youtube.com/watch?v=l81qC925e74&t=135s
qué es lo que te,130,131,qué es lo que te pasa,ReztWljqegs,https://www.youtube.com/watch?v=ReztWljqegs&t=130s
y por qué es eso,481,484,y por qué es eso,Jxzuc_KVsoM,https://www.youtube.com/watch?v=Jxzuc_KVsoM&t=481s
pero por qué el,57,58,bueno pero por qué el,F1fveWOACdI,https://www.youtube.com/watch?v=F1fveWOACdI&t=57s
pero por qué es,370,371,pero por qué es útil,fcxTPwMyaNs,https://www.youtube.com/watch?v=fcxTPwMyaNs&t=370s
bien y si en el,388,398,bien y si en el año,rtC_2bq5rl4,https://www.youtube.com/watch?v=rtC_2bq5rl4&t=388s
de lo que es el,2576,2578,de lo que es el flujo,Q27WKCj5iDY,https://www.youtube.com/watch?v=Q27WKCj5iDY&t=2576s
y eso es lo que,128,129,y eso es lo que haré,qd1FxGsraNU,https://www.youtube.com/watch?v=qd1FxGsraNU&t=128s
y eso es lo que,802,804,y eso es lo que hizo,OnkQpJFoyrM,https://www.youtube.com/watch?v=OnkQpJFoyrM&t=802s
no está bien de,279,286,ya no está bien de,mWFVNW4iJrE,https://www.youtube.com/watch?v=mWFVNW4iJrE&t=279s
eso no es en sí,94,96,eso no es en sí malo,TOFg5Bycm_s,https://www.youtube.com/watch?v=TOFg5Bycm_s&t=94s
está bien se lo,4,6,está bien se lo diré,CH4YlJKzdVU,https://www.youtube.com/watch?v=CH4YlJKzdVU&t=4s
es que no lo es,71,73,bueno es que no lo es,DkhxOGSDmFM,https://www.youtube.com/watch?v=DkhxOGSDmFM&t=71s
por lo que para,245,250,por lo que para,7ChfHNFTu2U,https://www.youtube.com/watch?v=7ChfHNFTu2U&t=245s
no no está bien,462,466,no no está bien,j0tUiJF6FmQ,https://www.youtube.com/watch?v=j0tUiJF6FmQ&t=462s
es que no lo es,59,61,es que no lo es,5RKSIn9vqa4,https://www.youtube.com/watch?v=5RKSIn9vqa4&t=59s
no es que no lo,2262,2263,no es que no lo veo,10G_0NjQArw,https://www.youtube.com/watch?v=10G_0NjQArw&t=2262s
pero que es eso,279,282,pero que es eso,n3EstisQcZ0,https://www.youtube.com/watch?v=n3EstisQcZ0&t=279s
es que lo es en,553,560,es que lo es en,cVvWrKCBs_o,https://www.youtube.com/watch?v=cVvWrKCBs_o&t=553s
pero para qué y,338,348,pero para qué y,qfTSmnIx1zE,https://www.youtube.com/watch?v=qfTSmnIx1zE&t=338s
qué es para qué,4,6,qué es para qué sirve,Sn8eOJjEszw,https://www.youtube.com/watch?v=Sn8eOJjEszw&t=4s
que está con el,387,392,que está con el nivel,LYrbhEtauN4,https://www.youtube.com/watch?v=LYrbhEtauN4&t=387s
y eso es lo que,1231,1232,y eso es lo que raya,BjPJuOOZzFw,https://www.youtube.com/watch?v=BjPJuOOZzFw&t=1231s
una que es para,73,77,una que es para ti,nAxo187sZks,https://www.youtube.com/watch?v=nAxo187sZks&t=73s
y eso es lo que,248,250,y eso es lo que uno,SjXvtHN27A0,https://www.youtube.com/watch?v=SjXvtHN27A0&t=248s
si es que se me,832,833,si es que se me cae,L2Y46Mlwmxs,https://www.youtube.com/watch?v=L2Y46Mlwmxs&t=832s
pero está bien,1663,1664,pero está bien,esdtu6PJguo,https://www.youtube.com/watch?v=esdtu6PJguo&t=1663s
pero eso no es,65,67,pero eso no es amor,ZFkqdjIglM8,https://www.youtube.com/watch?v=ZFkqdjIglM8&t=65s
pero eso es un,359,362,pero eso es un mem,qdAgjgnxbS0,https://www.youtube.com/watch?v=qdAgjgnxbS0&t=359s
qué es por qué,26,30,qué es por qué,taghzJCo8aU,https://www.youtube.com/watch?v=taghzJCo8aU&t=26s
bien es que el,4503,4511,e ir bien es que el,oitTpOPgL14,https://www.youtube.com/watch?v=oitTpOPgL14&t=4503s
pero está bien,503,505,pero está bien,PF2CROJAFFU,https://www.youtube.com/watch?v=PF2CROJAFFU&t=503s
pero eso no es,498,500,pero eso no es todo,jCUFp2fDz5k,https://www.youtube.com/watch?v=jCUFp2fDz5k&t=498s
para que en el,253,259,para que en el,VHfMdhq1_QI,https://www.youtube.com/watch?v=VHfMdhq1_QI&t=253s
pero es lo que,304,306,pero es lo que digo,m02C4Hx4jS0,https://www.youtube.com/watch?v=m02C4Hx4jS0&t=304s
sí que lo está,56,59,oh sí que lo está,lZblzUKDn0E,https://www.youtube.com/watch?v=lZblzUKDn0E&t=56s
pero está bien,257,262,pero está bien,fMXgZWlW2Gc,https://www.youtube.com/watch?v=fMXgZWlW2Gc&t=257s
en el que está,59,61,en el que está,gLKvTM5zJXg,https://www.youtube.com/watch?v=gLKvTM5zJXg&t=59s
pero está bien,2243,2244,pero está bien,ZEw0wfeQNII,https://www.youtube.com/watch?v=ZEw0wfeQNII&t=2243s
y eso es lo de,1107,1109,y eso es lo de,8Q71yxUiwYg,https://www.youtube.com/watch?v=8Q71yxUiwYg&t=1107s
que eso si que,896,899,que eso si que mola,NToPVOOtvHc,https://www.youtube.com/watch?v=NToPVOOtvHc&t=896s
por qué con la,24,25,por qué con la caja,NIBRNVAqiFI,https://www.youtube.com/watch?v=NIBRNVAqiFI&t=24s
y es que en el,285,292,y es que en el,arukq8u7KEc,https://www.youtube.com/watch?v=arukq8u7KEc&t=285s
que para el de,2321,2329,que para el de,dP4Fqtz69gw,https://www.youtube.com/watch?v=dP4Fqtz69gw&t=2321s
pero es que un,3032,3040,pero es que un,VliJEkV937w,https://www.youtube.com/watch?v=VliJEkV937w&t=3032s
que se está en,715,724,que se está en,S_TM1KACxak,https://www.youtube.com/watch?v=S_TM1KACxak&t=715s
que está en el,2469,2479,que está en el top,gP7KEcQZxa0,https://www.youtube.com/watch?v=gP7KEcQZxa0&t=2469s
pero lo que me,52,53,pero lo que me jode,5TSulCxbeW4,https://www.youtube.com/watch?v=5TSulCxbeW4&t=52s
pero eso no es,273,274,pero eso no es todo,Wx75QdO2_dA,https://www.youtube.com/watch?v=Wx75QdO2_dA&t=273s
y es que en el,161,167,y es que en el,zinTti7JyQI,https://www.youtube.com/watch?v=zinTti7JyQI&t=161s
pero eso no es,1525,1526,pero eso no es todo,xvTFxpDRpHA,https://www.youtube.com/watch?v=xvTFxpDRpHA&t=1525s
con el por qué,452,454,con el por qué,lASgZtZ7cSc,https://www.youtube.com/watch?v=lASgZtZ7cSc&t=452s
y eso para qué,34,35,olga y eso para qué,uX2WzSBmLzw,https://www.youtube.com/watch?v=uX2WzSBmLzw&t=34s
por eso con mi,979,980,por eso con mi amor,flmh_SBxMJg,https://www.youtube.com/watch?v=flmh_SBxMJg&t=979s
qué bien no se,1138,1141,qué bien no se,_GwmDRudNbA,https://www.youtube.com/watch?v=_GwmDRudNbA&t=1138s
y lo que no se,50,52,y lo que no se ve,hK6xAXoi7F0,https://www.youtube.com/watch?v=hK6xAXoi7F0&t=50s
pero eso no es,734,735,pero eso no es todo,HoLeJbOyFe8,https://www.youtube.com/watch?v=HoLeJbOyFe8&t=734s
pero eso no es,281,286,pero eso no es todo,Pn32UVozdR8,https://www.youtube.com/watch?v=Pn32UVozdR8&t=281s
pero no se qué,50,52,pero no se qué,rDjI4dayW0w,https://www.youtube.com/watch?v=rDjI4dayW0w&t=50s
pero eso no es,747,749,pero eso no es todo,QHZ1b0eFjbU,https://www.youtube.com/watch?v=QHZ1b0eFjbU&t=747s
pero eso no es,386,388,pero eso no es todo,797Ag78nrxc,https://www.youtube.com/watch?v=797Ag78nrxc&t=386s
pero eso no es,216,217,pero eso no es todo,vvo8gHfqkUI,https://www.youtube.com/watch?v=vvo8gHfqkUI&t=216s
está si es que,3247,3252,está si es que son,cnQA8k4IBNA,https://www.youtube.com/watch?v=cnQA8k4IBNA&t=3247s
sí es bien que,746,747,sí es bien que hay,CBCPHqlYvcQ,https://www.youtube.com/watch?v=CBCPHqlYvcQ&t=746s
pero que no lo,92,93,pero que no lo son,60ALN15mllI,https://www.youtube.com/watch?v=60ALN15mllI&t=92s
para que se se,683,685,para que se se sepa,TfR2GQotYCs,https://www.youtube.com/watch?v=TfR2GQotYCs&t=683s
pero está bien,658,660,pero está bien,TH8ndPNaiUw,https://www.youtube.com/watch?v=TH8ndPNaiUw&t=658s
a lo que es la,241,243,ir a lo que es la,gd1o2W1eilc,https://www.youtube.com/watch?v=gd1o2W1eilc&t=241s
pero eso no es,74,75,pero eso no es todo,bO0y4rr_Too,https://www.youtube.com/watch?v=bO0y4rr_Too&t=74s
si no no es de,3089,3090,si no no es de aquí,HHvN3aeMjuY,https://www.youtube.com/watch?v=HHvN3aeMjuY&t=3089s
pero está que,3238,3240,pero está que cabe,cVvWrKCBs_o,https://www.youtube.com/watch?v=cVvWrKCBs_o&t=3238s
por qué no un,889,894,por qué no un,7gAlFi3K6lw,https://www.youtube.com/watch?v=7gAlFi3K6lw&t=889s
y eso por qué,64,66,y eso por qué,FlH0feY7fA4,https://www.youtube.com/watch?v=FlH0feY7fA4&t=64s
qué es lo que,1480,1482,qué es lo que hay,Q27WKCj5iDY,https://www.youtube.com/watch?v=Q27WKCj5iDY&t=1480s
eso está bien,687,693,eso está bien,96gLXzlM4OA,https://www.youtube.com/watch?v=96gLXzlM4OA&t=687s
es eso en que,122,125,es eso en que nos,Q27WKCj5iDY,https://www.youtube.com/watch?v=Q27WKCj5iDY&t=122s
qué es lo que,690,693,qué es lo que pasa,c_l_iJ76AaI,https://www.youtube.com/watch?v=c_l_iJ76AaI&t=690s
pero no lo es,65,67,pero no lo es,RvO0dIRTXBM,https://www.youtube.com/watch?v=RvO0dIRTXBM&t=65s
por qué no no,284,288,por qué no no,cUFE5ZGT6uU,https://www.youtube.com/watch?v=cUFE5ZGT6uU&t=284s
pero para los,291,298,pero para los ojos,T4N4xLvb9YM,https://www.youtube.com/watch?v=T4N4xLvb9YM&t=291s
y eso por qué,24,27,y eso por qué klin,YNRMgmyFjtQ,https://www.youtube.com/watch?v=YNRMgmyFjtQ&t=24s
pero si no se,22,24,pero si no se ve,JbnDi1bZV9c,https://www.youtube.com/watch?v=JbnDi1bZV9c&t=22s
eso está bien,740,755,eso está bien ah,8EtEA_J22DU,https://www.youtube.com/watch?v=8EtEA_J22DU&t=740s
por qué no me,348,350,por qué no me sale,88GkTXsLJ1w,https://www.youtube.com/watch?v=88GkTXsLJ1w&t=348s
es que de qué,302,303,es que de qué vas,wTG_d4h4UG8,https://www.youtube.com/watch?v=wTG_d4h4UG8&t=302s
qué es eso sí,533,537,qué es eso sí,6Fl971S2FTM,https://www.youtube.com/watch?v=6Fl971S2FTM&t=533s
es que eso es,529,531,es que eso es otra,wTG_d4h4UG8,https://www.youtube.com/watch?v=wTG_d4h4UG8&t=529s
es que es eso,675,677,ves es que es eso,wTG_d4h4UG8,https://www.youtube.com/watch?v=wTG_d4h4UG8&t=675s
que está bien,1391,1402,que está bien,DhpItXVs4yg,https://www.youtube.com/watch?v=DhpItXVs4yg&t=1391s
por qué no se,10,12,por qué no se van,BfT0zvRCITU,https://www.youtube.com/watch?v=BfT0zvRCITU&t=10s
y eso por qué,29,32,y eso por qué,jO1wl1ZN2lE,https://www.youtube.com/watch?v=jO1wl1ZN2lE&t=29s
por lo que si,751,752,por lo que si,rOUjxy0w1w8,https://www.youtube.com/watch?v=rOUjxy0w1w8&t=751s
que lo de que,108,109,creo que lo de que,m5vhGPtEvyY,https://www.youtube.com/watch?v=m5vhGPtEvyY&t=108s
eso está bien,723,724,eso está bien,OFUkRQ8AIQ8,https://www.youtube.com/watch?v=OFUkRQ8AIQ8&t=723s
por lo que si,296,298,año por lo que si,UyhApZDCwgU,https://www.youtube.com/watch?v=UyhApZDCwgU&t=296s
por que si no,110,111,por que si no,FvQ4KodKcVk,https://www.youtube.com/watch?v=FvQ4KodKcVk&t=110s
eso es lo que,265,266,eso es lo que hay,mTwWI5FKr84,https://www.youtube.com/watch?v=mTwWI5FKr84&t=265s
por lo que en,328,336,por lo que en,7ChfHNFTu2U,https://www.youtube.com/watch?v=7ChfHNFTu2U&t=328s
y una para el,3334,3337,y una para el palo,qpV9lBabV_c,https://www.youtube.com/watch?v=qpV9lBabV_c&t=3334s
de una en una,536,537,de una en una,Y2NVhA6i5kM,https://www.youtube.com/watch?v=Y2NVhA6i5kM&t=536s
qué es lo que,190,191,qué es lo que pasa,ReztWljqegs,https://www.youtube.com/watch?v=ReztWljqegs&t=190s
eso es lo que,109,111,eso es lo que hace,FzSOzxiNtFQ,https://www.youtube.com/watch?v=FzSOzxiNtFQ&t=109s
pero no lo es,3378,3380,pero no lo es,6YORzsSm7m8,https://www.youtube.com/watch?v=6YORzsSm7m8&t=3378s
qué es lo que,238,239,qué es lo que pasa,klq1csCqeOA,https://www.youtube.com/watch?v=klq1csCqeOA&t=238s
no se por que,483,484,no se por que,AOiUNqlI9K4,https://www.youtube.com/watch?v=AOiUNqlI9K4&t=483s
pero no lo es,478,480,pero no lo es,oFQQMcsMYLM,https://www.youtube.com/watch?v=oFQQMcsMYLM&t=478s
no no lo está,225,227,pues no no lo está,sNiLgnUiO2g,https://www.youtube.com/watch?v=sNiLgnUiO2g&t=225s
pero no es de,2579,2584,pero no es de,g73ISkuFwFs,https://www.youtube.com/watch?v=g73ISkuFwFs&t=2579s
pero no lo es,32,34,pero no lo es,9SgQzczB3ik,https://www.youtube.com/watch?v=9SgQzczB3ik&t=32s
pero no lo es,4537,4539,pero no lo es,ELBi1U9neKY,https://www.youtube.com/watch?v=ELBi1U9neKY&t=4537s
pero no lo es,2218,2220,pero no lo es,PF2CROJAFFU,https://www.youtube.com/watch?v=PF2CROJAFFU&t=2218s
pero no lo es,479,481,pero no lo es,jjGxLOQQcUo,https://www.youtube.com/watch?v=jjGxLOQQcUo&t=479s
por lo que en,846,850,por lo que en,0DuXjdkAYrg,https://www.youtube.com/watch?v=0DuXjdkAYrg&t=846s
lo que sí que,2817,2819,lo que sí que creo,VX3vhspWwmo,https://www.youtube.com/watch?v=VX3vhspWwmo&t=2817s
qué es lo que,570,573,qué es lo que,0OK5ZAXca9o,https://www.youtube.com/watch?v=0OK5ZAXca9o&t=570s
pero no lo es,101,103,pero no lo es,eo9rPRu479Y,https://www.youtube.com/watch?v=eo9rPRu479Y&t=101s
pero no lo es,2798,2800,pero no lo es,VcuxDDFgQks,https://www.youtube.com/watch?v=VcuxDDFgQks&t=2798s
qué es eso en,324,329,qué es eso en tren,kNXfczhN9pQ,https://www.youtube.com/watch?v=kNXfczhN9pQ&t=324s
sí pero no lo,87,90,sí pero no lo veo,rDjI4dayW0w,https://www.youtube.com/watch?v=rDjI4dayW0w&t=87s
eso es lo que,137,139,eso es lo que hago,CN4n6Tfc5WI,https://www.youtube.com/watch?v=CN4n6Tfc5WI&t=137s
pero no lo es,374,376,pero no lo es,Tgwat3DbsjE,https://www.youtube.com/watch?v=Tgwat3DbsjE&t=374s
no está bien,2033,2035,no está bien,pTSjizMbmo8,https://www.youtube.com/watch?v=pTSjizMbmo8&t=2033s
pero con una,119,124,pero con una r,AybDNiz9b3Y,https://www.youtube.com/watch?v=AybDNiz9b3Y&t=119s
pero por qué,60,62,pero por qué,eiGP8td_OCs,https://www.youtube.com/watch?v=eiGP8td_OCs&t=60s
no está bien,874,876,no está bien,TjsjfdRjCao,https://www.youtube.com/watch?v=TjsjfdRjCao&t=874s
no está bien,180,181,no está bien,6rQO8tlZCNA,https://www.youtube.com/watch?v=6rQO8tlZCNA&t=180s
pero por qué,520,522,pero por qué,TKl_kslch7w,https://www.youtube.com/watch?v=TKl_kslch7w&t=520s
y por qué no,26,27,y por qué no,E0_5RayHvwE,https://www.youtube.com/watch?v=E0_5RayHvwE&t=26s
bien pero no,436,438,muy bien pero no,NK01jf8GxvY,https://www.youtube.com/watch?v=NK01jf8GxvY&t=436s
pero no está,638,640,pero no está,7gAlFi3K6lw,https://www.youtube.com/watch?v=7gAlFi3K6lw&t=638s
no está bien,2614,2616,no está bien,KZrDpwZNaBU,https://www.youtube.com/watch?v=KZrDpwZNaBU&t=2614s
si está bien,3340,3350,si está bien o,v_R5SaMTlug,https://www.youtube.com/watch?v=v_R5SaMTlug&t=3340s
sí está bien,411,413,sí está bien,9wA5xHjZtyA,https://www.youtube.com/watch?v=9wA5xHjZtyA&t=411s
por qué bien,116,120,por qué bien,KjuzsuXGeHI,https://www.youtube.com/watch?v=KjuzsuXGeHI&t=116s
no está bien,322,328,no está bien,FJW7CIeiMVQ,https://www.youtube.com/watch?v=FJW7CIeiMVQ&t=322s
a por los de,428,431,voy a por los de,g1xJYrNgwts,https://www.youtube.com/watch?v=g1xJYrNgwts&t=428s
está con los,495,501,está con los,vYmq61MSi14,https://www.youtube.com/watch?v=vYmq61MSi14&t=495s
y no lo está,585,587,y no lo está,BqMBTlG101M,https://www.youtube.com/watch?v=BqMBTlG101M&t=585s
no está bien,55,57,no está bien,izuxs4SUutg,https://www.youtube.com/watch?v=izuxs4SUutg&t=55s
eso para qué,742,745,eso para qué,Q27WKCj5iDY,https://www.youtube.com/watch?v=Q27WKCj5iDY&t=742s
no está bien,547,550,no está bien,VXnoAnvbW4g,https://www.youtube.com/watch?v=VXnoAnvbW4g&t=547s
está con un,3387,3397,está con un,sV3miQFnG9I,https://www.youtube.com/watch?v=sV3miQFnG9I&t=3387s
pero en los,745,751,pero en los,9xEFLogyIFE,https://www.youtube.com/watch?v=9xEFLogyIFE&t=745s
y el de los,116,121,y el de los air,JpjI6yLahh8,https://www.youtube.com/watch?v=JpjI6yLahh8&t=116s
y eso no no,292,294,y eso no no,3neCEW378vc,https://www.youtube.com/watch?v=3neCEW378vc&t=292s
por mi bien,423,426,por mi bien,oNuDdrdzBLU,https://www.youtube.com/watch?v=oNuDdrdzBLU&t=423s
sí qué bien,70,73,sí qué bien,0kUZ4Lmwkbs,https://www.youtube.com/watch?v=0kUZ4Lmwkbs&t=70s
qué bien me,366,368,qué bien me veo,9SQTQcxdG6I,https://www.youtube.com/watch?v=9SQTQcxdG6I&t=366s
no pero qué,414,416,no pero qué,osXPrTQgGsE,https://www.youtube.com/watch?v=osXPrTQgGsE&t=414s
no para qué,150,151,no para qué,U6VMFwS2mPk,https://www.youtube.com/watch?v=U6VMFwS2mPk&t=150s
para qué no,33,36,para qué no,Dc2sfaNf9pY,https://www.youtube.com/watch?v=Dc2sfaNf9pY&t=33s
a la de una,216,218,a la de una,qd1FxGsraNU,https://www.youtube.com/watch?v=qd1FxGsraNU&t=216s
no me la de,429,439,no me la de,f28d14wtXAs,https://www.youtube.com/watch?v=f28d14wtXAs&t=429s
por qué un,886,889,por qué un,7gAlFi3K6lw,https://www.youtube.com/watch?v=7gAlFi3K6lw&t=886s
por qué no,1024,1025,por qué no,D4jSc624Mjc,https://www.youtube.com/watch?v=D4jSc624Mjc&t=1024s
pero en la,359,366,pero en la,36g3KzusNmI,https://www.youtube.com/watch?v=36g3KzusNmI&t=359s
y si no lo,135,137,y si no lo ves,jkgpThz1NoQ,https://www.youtube.com/watch?v=jkgpThz1NoQ&t=135s
pero a los,68,74,pero a los,UJafN4oxSqM,https://www.youtube.com/watch?v=UJafN4oxSqM&t=68s
está en el,343,347,está en el top,iRZvnTlrj64,https://www.youtube.com/watch?v=iRZvnTlrj64&t=343s
pero no lo,723,727,pero no lo son,2vm9WQyv9n8,https://www.youtube.com/watch?v=2vm9WQyv9n8&t=723s
pero a los,308,311,pero a los,NIBRNVAqiFI,https://www.youtube.com/watch?v=NIBRNVAqiFI&t=308s
pero el de,225,230,pero el de,UJRYvK6Asug,https://www.youtube.com/watch?v=UJRYvK6Asug&t=225s
pero en el,463,469,pero en el,xzRzLYbvb28,https://www.youtube.com/watch?v=xzRzLYbvb28&t=463s
y para qué,3180,3189,y para qué,q3XVLrg7yeQ,https://www.youtube.com/watch?v=q3XVLrg7yeQ&t=3180s
pero en el,399,406,pero en el,mn0xom3f6tY,https://www.youtube.com/watch?v=mn0xom3f6tY&t=399s
por eso en,279,284,por eso en,8WVfGbSex4E,https://www.youtube.com/watch?v=8WVfGbSex4E&t=279s
por eso en,786,793,por eso en,ErOLwZLPkKY,https://www.youtube.com/watch?v=ErOLwZLPkKY&t=786s
y una para,150,151,y una para mí,GdgGXcAL3zo,https://www.youtube.com/watch?v=GdgGXcAL3zo&t=150s
y una para,3224,3226,y una para ti,jjGxLOQQcUo,https://www.youtube.com/watch?v=jjGxLOQQcUo&t=3224s
pero en el,90,94,pero en el,mXkSk0xUVwo,https://www.youtube.com/watch?v=mXkSk0xUVwo&t=90s
pero en el,45,49,pero en el,mvuI7MQWdH8,https://www.youtube.com/watch?v=mvuI7MQWdH8&t=45s
y para eso,130,133,y para eso hay,POgRETzzh80,https://www.youtube.com/watch?v=POgRETzzh80&t=130s
pero en el,209,213,pero en el,mooySEZ7_hY,https://www.youtube.com/watch?v=mooySEZ7_hY&t=209s
pero sí lo,1238,1239,pero sí lo son,D8Ki3wQxqEw,https://www.youtube.com/watch?v=D8Ki3wQxqEw&t=1238s
