search_string,start_time,end_time,sentence,video_id,video_url
maar dat is het niet,503,505,maar dat is het niet,0TefEqgcUF0,https://www.youtube.com/watch?v=0TefEqgcUF0&t=503s
wat is dat voor dat,364,366,wat is dat voor dat raam,kwGCNTh9vew,https://www.youtube.com/watch?v=kwGCNTh9vew&t=364s
maar die is er niet,766,767,maar die is er niet,rHeDj_XysgQ,https://www.youtube.com/watch?v=rHeDj_XysgQ&t=766s
niet dat ze er niet,197,199,niet dat ze er niet waren,OpzB8ppY4kY,https://www.youtube.com/watch?v=OpzB8ppY4kY&t=197s
maar het is voor de,890,894,maar het is voor de rug,CpwQenzS3x4,https://www.youtube.com/watch?v=CpwQenzS3x4&t=890s
zijn het er niet te,442,444,zijn het er niet te veel,32LaMC8880A,https://www.youtube.com/watch?v=32LaMC8880A&t=442s
en wat heb je in je,88,90,en wat heb je in je hand,GAfA30xCKfc,https://www.youtube.com/watch?v=GAfA30xCKfc&t=88s
maar dat was in het,628,631,maar dat was in het donker,uOY_Z2GGJsc,https://www.youtube.com/watch?v=uOY_Z2GGJsc&t=628s
en het is niet het,340,341,en het is niet het enige,LoXy5DF0XKY,https://www.youtube.com/watch?v=LoXy5DF0XKY&t=340s
en dat is het niet,314,316,ja en dat is het niet,_YmjPyMcVIM,https://www.youtube.com/watch?v=_YmjPyMcVIM&t=314s
dat is niet wat je,828,830,dat is niet wat je wil,NMKXDi9uM88,https://www.youtube.com/watch?v=NMKXDi9uM88&t=828s
en als ze dat zijn,145,147,en als ze dat zijn,HY_gBIPSUSc,https://www.youtube.com/watch?v=HY_gBIPSUSc&t=145s
dat je die met een,1298,1305,aan dat je die met een,7TYYldug3U0,https://www.youtube.com/watch?v=7TYYldug3U0&t=1298s
en als het je niet,142,143,en als het je niet zint,NgTg08N6y9Y,https://www.youtube.com/watch?v=NgTg08N6y9Y&t=142s
dat is niet wat ik,65,67,dat is niet wat ik zeg,Qr8nWN3kbWE,https://www.youtube.com/watch?v=Qr8nWN3kbWE&t=65s
dat is niet in die,1033,1037,dat is niet in die mate,BZlO7WLZM_M,https://www.youtube.com/watch?v=BZlO7WLZM_M&t=1033s
en die heb ik niet,149,151,en die heb ik niet,tK0q0uXDGN4,https://www.youtube.com/watch?v=tK0q0uXDGN4&t=149s
ik heb wat voor je,625,627,h ik heb wat voor je,YP6bP50XDdY,https://www.youtube.com/watch?v=YP6bP50XDdY&t=625s
en hij was er niet,40,43,en hij was er niet,EVXrM6Vj2d0,https://www.youtube.com/watch?v=EVXrM6Vj2d0&t=40s
en dat was er voor,2871,2876,en dat was er voor maart,ZWsp0zoZJCM,https://www.youtube.com/watch?v=ZWsp0zoZJCM&t=2871s
je voor dat je met,55,57,stel je voor dat je met,8XuUqQqrHfI,https://www.youtube.com/watch?v=8XuUqQqrHfI&t=55s
dat je het voor je,2743,2744,dat je het voor je zie,ZWsp0zoZJCM,https://www.youtube.com/watch?v=ZWsp0zoZJCM&t=2743s
en dat hij in zijn,523,528,en dat hij in zijn kop,9XbG4gJSniM,https://www.youtube.com/watch?v=9XbG4gJSniM&t=523s
maar en dat is het,1889,1891,maar en dat is het,fPzfhneNmcc,https://www.youtube.com/watch?v=fPzfhneNmcc&t=1889s
dat voor als je in,953,955,dat voor als je in,1RoZgb6vyBU,https://www.youtube.com/watch?v=1RoZgb6vyBU&t=953s
en wat er met die,1811,1814,en wat er met die,HmAJGBgdBYE,https://www.youtube.com/watch?v=HmAJGBgdBYE&t=1811s
en die is niet te,379,382,en die is niet te koop,Ww0_UKxDHsk,https://www.youtube.com/watch?v=Ww0_UKxDHsk&t=379s
dat zijn het niet,19923,19924,dat zijn het niet,9uOFhXkzEQQ,https://www.youtube.com/watch?v=9uOFhXkzEQQ&t=19923s
dat je het in het,75,76,dat je het in het begin,I1WDuW77eNU,https://www.youtube.com/watch?v=I1WDuW77eNU&t=75s
maar die was maar,2493,2499,maar die was maar,hkYSfO501h0,https://www.youtube.com/watch?v=hkYSfO501h0&t=2493s
dat is die in die,54,56,dat is die in die hoek,5de3roUV7XU,https://www.youtube.com/watch?v=5de3roUV7XU&t=54s
het en ik heb het,434,436,zeg het en ik heb het,bXJsYZRGyzc,https://www.youtube.com/watch?v=bXJsYZRGyzc&t=434s
dat is als je als,733,736,dat is als je als,1RoZgb6vyBU,https://www.youtube.com/watch?v=1RoZgb6vyBU&t=733s
en hij is niet de,36,38,en hij is niet de enige,zEUiuSng0GM,https://www.youtube.com/watch?v=zEUiuSng0GM&t=36s
dat is het in het,61,63,dat is het in het kort,0rF8TKeXa5k,https://www.youtube.com/watch?v=0rF8TKeXa5k&t=61s
die zijn niet van,397,398,die zijn niet van u,0GQSpGcVJPk,https://www.youtube.com/watch?v=0GQSpGcVJPk&t=397s
en hij is niet de,271,273,en hij is niet de enige,mzp5BiU_LpI,https://www.youtube.com/watch?v=mzp5BiU_LpI&t=271s
maar dat was voor,2825,2828,mee maar dat was voor,ZWsp0zoZJCM,https://www.youtube.com/watch?v=ZWsp0zoZJCM&t=2825s
en als je me niet,113,116,en als je me niet kent,wGDgdRpN4vY,https://www.youtube.com/watch?v=wGDgdRpN4vY&t=113s
maar het is niet,360,362,maar het is niet,cy6l6nc_KTM,https://www.youtube.com/watch?v=cy6l6nc_KTM&t=360s
maar wat je niet,32,34,maar wat je niet ziet,mR0oYHrMpU0,https://www.youtube.com/watch?v=mR0oYHrMpU0&t=32s
maar dat is niet,573,575,maar dat is niet zo,3QGx4tZbGxA,https://www.youtube.com/watch?v=3QGx4tZbGxA&t=573s
wat heb je in de,349,351,wat heb je in de kamer,K4ckceAGn7A,https://www.youtube.com/watch?v=K4ckceAGn7A&t=349s
en dat was in de,761,764,en dat was in de jaren,EmxRrMXp3UY,https://www.youtube.com/watch?v=EmxRrMXp3UY&t=761s
en dat is wat je,4153,4155,en dat is wat je zegt,biKaNGgB3H8,https://www.youtube.com/watch?v=biKaNGgB3H8&t=4153s
het zijn er maar,1032,1038,nou het zijn er maar,DqWocKPMe5Q,https://www.youtube.com/watch?v=DqWocKPMe5Q&t=1032s
maar dat is maar,102,107,maar dat is maar,VSgxcVeYwno,https://www.youtube.com/watch?v=VSgxcVeYwno&t=102s
en dat zijn niet,4921,4922,en dat zijn niet wij,UBrFC9e5zlo,https://www.youtube.com/watch?v=UBrFC9e5zlo&t=4921s
maar hij is niet,13,15,maar hij is niet mijn,BKqq8hdVrHY,https://www.youtube.com/watch?v=BKqq8hdVrHY&t=13s
maar dat is niet,431,432,maar dat is niet zo,liE_dCeRfsM,https://www.youtube.com/watch?v=liE_dCeRfsM&t=431s
maar dat is niet,78,80,maar dat is niet zo,USIYNJg2qSw,https://www.youtube.com/watch?v=USIYNJg2qSw&t=78s
die zijn er niet,82,83,die zijn er niet,WfUBdKr5biI,https://www.youtube.com/watch?v=WfUBdKr5biI&t=82s
maar niet in het,120,123,maar niet in het echt,cSkhQ_oG2Q0,https://www.youtube.com/watch?v=cSkhQ_oG2Q0&t=120s
en wat is wat je,571,572,en wat is wat je wilt,cPdiQM4KX8M,https://www.youtube.com/watch?v=cPdiQM4KX8M&t=571s
en dat ik er met,37,38,en dat ik er met,I1WDuW77eNU,https://www.youtube.com/watch?v=I1WDuW77eNU&t=37s
en dat is wat je,263,264,en dat is wat je wilt,pVGlpt10Wfw,https://www.youtube.com/watch?v=pVGlpt10Wfw&t=263s
wat was dat voor,225,227,wat was dat voor jou,mUAKxZEQ5D0,https://www.youtube.com/watch?v=mUAKxZEQ5D0&t=225s
maar dat is niet,525,528,maar dat is niet zo,Qxb85TUgdIU,https://www.youtube.com/watch?v=Qxb85TUgdIU&t=525s
maar hij is niet,104,105,maar hij is niet dom,EvOlhNlCEfs,https://www.youtube.com/watch?v=EvOlhNlCEfs&t=104s
wat was niet van,533,535,wat was niet van jou,WATm6W2P36Y,https://www.youtube.com/watch?v=WATm6W2P36Y&t=533s
en dat is het in,670,672,en dat is het in feite,l4LoRneBA9o,https://www.youtube.com/watch?v=l4LoRneBA9o&t=670s
maar dat is niet,68,70,maar dat is niet zo,AfrLhbHM7cc,https://www.youtube.com/watch?v=AfrLhbHM7cc&t=68s
maar dat is niet,144,146,maar dat is niet waar,qyVmjILg6Ao,https://www.youtube.com/watch?v=qyVmjILg6Ao&t=144s
die is zijn voor,230,237,die is zijn voor,kzZETJUhxK4,https://www.youtube.com/watch?v=kzZETJUhxK4&t=230s
maar dat is voor,711,714,maar dat is voor deel,JKHPjh_GgdU,https://www.youtube.com/watch?v=JKHPjh_GgdU&t=711s
maar het is niet,10783,10784,maar het is niet goed,QAjt9liE_a4,https://www.youtube.com/watch?v=QAjt9liE_a4&t=10783s
maar dat is niet,607,609,maar dat is niet zo,0e1CqWLg4NQ,https://www.youtube.com/watch?v=0e1CqWLg4NQ&t=607s
en wat ik er van,23,25,en wat ik er van vond,sNTvmpsiMv4,https://www.youtube.com/watch?v=sNTvmpsiMv4&t=23s
maar dat is niet,157,159,maar dat is niet alles,AONpPlB0qnQ,https://www.youtube.com/watch?v=AONpPlB0qnQ&t=157s
dat zijn er niet,15602,15605,dat zijn er niet,QAjt9liE_a4,https://www.youtube.com/watch?v=QAjt9liE_a4&t=15602s
maar het zijn er,185,186,maar het zijn er drie,D7TUFyFgo8Y,https://www.youtube.com/watch?v=D7TUFyFgo8Y&t=185s
maar die is niet,117,118,maar die is niet oud,8yyu6wJu4n4,https://www.youtube.com/watch?v=8yyu6wJu4n4&t=117s
en dat je in die,200,207,en dat je in die,MIFC0DLEABE,https://www.youtube.com/watch?v=MIFC0DLEABE&t=200s
maar wat is dat,215,216,maar wat is dat,ma3IZcf5C3Q,https://www.youtube.com/watch?v=ma3IZcf5C3Q&t=215s
wat is dat voor,710,712,wat is dat voor hok,QRCJ5ERMey4,https://www.youtube.com/watch?v=QRCJ5ERMey4&t=710s
maar we zijn op,197,199,maar we zijn op weg,B39OUrjtgzg,https://www.youtube.com/watch?v=B39OUrjtgzg&t=197s
zijn we niet te,5715,5716,zijn we niet te vroeg,9uOFhXkzEQQ,https://www.youtube.com/watch?v=9uOFhXkzEQQ&t=5715s
maar dat is het,78,83,zeg maar dat is het,xHUsQd0IZho,https://www.youtube.com/watch?v=xHUsQd0IZho&t=78s
er zijn er maar,307,313,er zijn er maar,9iGzXk2Y4cg,https://www.youtube.com/watch?v=9iGzXk2Y4cg&t=307s
maar dat is het,162,163,maar dat is het wel,A8QTvEJ6uEA,https://www.youtube.com/watch?v=A8QTvEJ6uEA&t=162s
dat je het maar,8,10,dat je het maar weet,zlBTmitsCxM,https://www.youtube.com/watch?v=zlBTmitsCxM&t=8s
maar wat is het,21,23,maar wat is het dan,AONpPlB0qnQ,https://www.youtube.com/watch?v=AONpPlB0qnQ&t=21s
als hij op zijn,771,775,net als hij op zijn,ufQenq834F4,https://www.youtube.com/watch?v=ufQenq834F4&t=771s
maar dat is het,582,585,maar dat is het,DfubVrsW08I,https://www.youtube.com/watch?v=DfubVrsW08I&t=582s
dat is het niet,1128,1132,dat is het niet,4GnERNzuHsI,https://www.youtube.com/watch?v=4GnERNzuHsI&t=1128s
maar is hij dat,8,11,maar is hij dat wel,flv8b2UzJaY,https://www.youtube.com/watch?v=flv8b2UzJaY&t=8s
is dat niet een,715,718,is dat niet een feit,0xh5wMM5nto,https://www.youtube.com/watch?v=0xh5wMM5nto&t=715s
er is er maar n,199,201,er is er maar n zo,p1bNhQqUKok,https://www.youtube.com/watch?v=p1bNhQqUKok&t=199s
en er zijn maar,132,135,en er zijn maar,fyuFMYTX5Bg,https://www.youtube.com/watch?v=fyuFMYTX5Bg&t=132s
dat is het voor,313,315,dat is het voor ons,cxniA4w9xk0,https://www.youtube.com/watch?v=cxniA4w9xk0&t=313s
maar dat is dat,1142,1143,nee maar dat is dat,gFA9Q_RrOVo,https://www.youtube.com/watch?v=gFA9Q_RrOVo&t=1142s
maar we zijn er,133,135,maar we zijn er,6sXgJSQJxJo,https://www.youtube.com/watch?v=6sXgJSQJxJo&t=133s
wat is als voor,110,112,wat is als voor mij,QvKme60APWA,https://www.youtube.com/watch?v=QvKme60APWA&t=110s
maar is dat het,992,995,maar is dat het enige,quR8ikoFVTo,https://www.youtube.com/watch?v=quR8ikoFVTo&t=992s
dat is niet van,327,329,dat is niet van ons,0GQSpGcVJPk,https://www.youtube.com/watch?v=0GQSpGcVJPk&t=327s
maar wat is het,235,237,maar wat is het coke,KFlWdjC9rrg,https://www.youtube.com/watch?v=KFlWdjC9rrg&t=235s
maar dat is dat,1221,1222,maar dat is dat,WlJ12LESGP0,https://www.youtube.com/watch?v=WlJ12LESGP0&t=1221s
die was er niet,656,657,nee die was er niet,N3zGec15w58,https://www.youtube.com/watch?v=N3zGec15w58&t=656s
dat is van zijn,2722,2724,dat is van zijn geld,1RoZgb6vyBU,https://www.youtube.com/watch?v=1RoZgb6vyBU&t=2722s
hij was het die,188,193,hij was het die zon,LFsM1cEOlTM,https://www.youtube.com/watch?v=LFsM1cEOlTM&t=188s
als je niet een,93,98,dus als je niet een,GQ5peC81cCE,https://www.youtube.com/watch?v=GQ5peC81cCE&t=93s
en dat het niet,171,173,en dat het niet leeft,MDjYkqySWDk,https://www.youtube.com/watch?v=MDjYkqySWDk&t=171s
dat is het niet,932,934,nee dat is het niet,PFoVpzQdnlU,https://www.youtube.com/watch?v=PFoVpzQdnlU&t=932s
hij heb van die,148,151,hij heb van die,Qb1xM2dSlbM,https://www.youtube.com/watch?v=Qb1xM2dSlbM&t=148s
en dat het niet,229,231,en dat het niet mag,3BiZINHz8Qg,https://www.youtube.com/watch?v=3BiZINHz8Qg&t=229s
dat heb ik niet,1292,1294,nou dat heb ik niet,7YugTyCKayM,https://www.youtube.com/watch?v=7YugTyCKayM&t=1292s
dat is het niet,434,435,dat is het niet waard,2Z1e5KQA55U,https://www.youtube.com/watch?v=2Z1e5KQA55U&t=434s
ik was het niet,194,197,ik was het niet,ZtXOvo4RwN4,https://www.youtube.com/watch?v=ZtXOvo4RwN4&t=194s
wat is het voor,555,556,wat is het voor mes,Gj1X8jth_Bw,https://www.youtube.com/watch?v=Gj1X8jth_Bw&t=555s
maar we zijn er,106,108,maar we zijn er,mOy204iwY3o,https://www.youtube.com/watch?v=mOy204iwY3o&t=106s
heb je dat niet,37,39,heb je dat niet,WUE7dLuaZ7c,https://www.youtube.com/watch?v=WUE7dLuaZ7c&t=37s
maar wat het is,1068,1070,maar wat het is,BaSWNWnojdU,https://www.youtube.com/watch?v=BaSWNWnojdU&t=1068s
die heb ik niet,73,75,die heb ik niet meer,ei48KIl2QGM,https://www.youtube.com/watch?v=ei48KIl2QGM&t=73s
ik heb het niet,14474,14475,tja ik heb het niet,k1up2KLkuaM,https://www.youtube.com/watch?v=k1up2KLkuaM&t=14474s
dat heb ik niet,1209,1212,dat heb ik niet nodig,4OE321XI9ko,https://www.youtube.com/watch?v=4OE321XI9ko&t=1209s
als ze het niet,93,95,als ze het niet weten,pmnGoP37dmk,https://www.youtube.com/watch?v=pmnGoP37dmk&t=93s
als je dat niet,1530,1531,als je dat niet kunt,pruDyt__jYs,https://www.youtube.com/watch?v=pruDyt__jYs&t=1530s
als een van die,2104,2108,als een van die,P9u2BkJamhg,https://www.youtube.com/watch?v=P9u2BkJamhg&t=2104s
we zijn in het,106,108,we zijn in het,bBJlFf3dR9I,https://www.youtube.com/watch?v=bBJlFf3dR9I&t=106s
zijn we op die,16625,16631,zo zijn we op die,QAjt9liE_a4,https://www.youtube.com/watch?v=QAjt9liE_a4&t=16625s
maar dat is ze,346,348,maar dat is ze,ajIcl3cKWiU,https://www.youtube.com/watch?v=ajIcl3cKWiU&t=346s
ze is n van de,59,61,ze is n van de vijf,6aZHsfF1kVw,https://www.youtube.com/watch?v=6aZHsfF1kVw&t=59s
en dat was een,344,346,en dat was een tijd,HI3fG8o4W7g,https://www.youtube.com/watch?v=HI3fG8o4W7g&t=344s
en ik heb voor,23,26,en ik heb voor hem,QUTjogd2lOU,https://www.youtube.com/watch?v=QUTjogd2lOU&t=23s
als er met die,130,134,als er met die,3A16FTE58q8,https://www.youtube.com/watch?v=3A16FTE58q8&t=130s
dat is voor de,25,31,dat is voor de,BWh7rqcGFj8,https://www.youtube.com/watch?v=BWh7rqcGFj8&t=25s
en als je voor,184,187,en als je voor,8Rz1iSJ5hT8,https://www.youtube.com/watch?v=8Rz1iSJ5hT8&t=184s
heb je met het,102,106,dan heb je met het,ivTBPl6H66I,https://www.youtube.com/watch?v=ivTBPl6H66I&t=102s
en dat zijn er,275,277,en dat zijn er veel,sNTvmpsiMv4,https://www.youtube.com/watch?v=sNTvmpsiMv4&t=275s
en dat is niet,2181,2182,en dat is niet zo,cvSgupiizZ0,https://www.youtube.com/watch?v=cvSgupiizZ0&t=2181s
maar als ik de,32,34,maar als ik de,YlqkQecoiMw,https://www.youtube.com/watch?v=YlqkQecoiMw&t=32s
maar niet voor,559,561,maar niet voor lang,7wyEAK7STy8,https://www.youtube.com/watch?v=7wyEAK7STy8&t=559s
was dat het er,6030,6035,was dat het er,k1up2KLkuaM,https://www.youtube.com/watch?v=k1up2KLkuaM&t=6030s
maar als in de,449,453,maar als in de top,_aMIAGLk864,https://www.youtube.com/watch?v=_aMIAGLk864&t=449s
is het een van,498,499,is het een van mijn,PFoVpzQdnlU,https://www.youtube.com/watch?v=PFoVpzQdnlU&t=498s
als je die met,70,74,als je die met,EiX7PWyBlUw,https://www.youtube.com/watch?v=EiX7PWyBlUw&t=70s
en dat was het,42,44,en dat was het,AXUWar0Hrp0,https://www.youtube.com/watch?v=AXUWar0Hrp0&t=42s
die is er niet,261,263,nee die is er niet,DqWocKPMe5Q,https://www.youtube.com/watch?v=DqWocKPMe5Q&t=261s
dat was er een,236,238,nee dat was er een,fFryfrZY8AM,https://www.youtube.com/watch?v=fFryfrZY8AM&t=236s
is en dat is n,495,496,is en dat is n,lUxJoHEaF3s,https://www.youtube.com/watch?v=lUxJoHEaF3s&t=495s
er in je op je,9,16,hebt er in je op je,1DF70zZDft0,https://www.youtube.com/watch?v=1DF70zZDft0&t=9s
en dat was het,502,505,en dat was het,ADWGm2OYHug,https://www.youtube.com/watch?v=ADWGm2OYHug&t=502s
dat is niet te,418,420,dat is niet te doen,gBxOzJb9xa4,https://www.youtube.com/watch?v=gBxOzJb9xa4&t=418s
en dat is niet,362,364,en dat is niet veel,YlYlzxgFTj4,https://www.youtube.com/watch?v=YlYlzxgFTj4&t=362s
maar dat is de,746,749,maar dat is de fase,olV0Z7BJ3XE,https://www.youtube.com/watch?v=olV0Z7BJ3XE&t=746s
als een van de,48,50,als een van de,qnTjxvTnEXs,https://www.youtube.com/watch?v=qnTjxvTnEXs&t=48s
het is als een,513,516,het is als een rug,37ahQpO7mws,https://www.youtube.com/watch?v=37ahQpO7mws&t=513s
dat er van die,12283,12288,stel dat er van die,mdNyTqKmEMs,https://www.youtube.com/watch?v=mdNyTqKmEMs&t=12283s
wat voor je is,2,4,wel wat voor je is,AksfAxujlBE,https://www.youtube.com/watch?v=AksfAxujlBE&t=2s
die is er niet,609,611,die is er niet meer,jqD9ADKJVHk,https://www.youtube.com/watch?v=jqD9ADKJVHk&t=609s
ik wat het was,962,964,weet ik wat het was,U4HIBDuiM1Y,https://www.youtube.com/watch?v=U4HIBDuiM1Y&t=962s
is het niet te,58,60,is het niet te koud,s2Z5JI9I_ms,https://www.youtube.com/watch?v=s2Z5JI9I_ms&t=58s
en dat was een,581,583,en dat was een reis,D35mdhsHpt4,https://www.youtube.com/watch?v=D35mdhsHpt4&t=581s
wat is dat een,98,100,wat is dat een koek,tzAfxXGiEKI,https://www.youtube.com/watch?v=tzAfxXGiEKI&t=98s
dat was in het,106,108,dat was in het jaar,5Bkh88n56yI,https://www.youtube.com/watch?v=5Bkh88n56yI&t=106s
het is niet in,188,190,nee het is niet in,jUbKv602SZY,https://www.youtube.com/watch?v=jUbKv602SZY&t=188s
ik was met die,236,238,ik was met die,h5WTZp6j8Eg,https://www.youtube.com/watch?v=h5WTZp6j8Eg&t=236s
hij is er niet,108,109,hij is er niet,BZlO7WLZM_M,https://www.youtube.com/watch?v=BZlO7WLZM_M&t=108s
die heb ik op,439,443,ok die heb ik op,UePZY_t5Zuk,https://www.youtube.com/watch?v=UePZY_t5Zuk&t=439s
we zijn op de,947,950,we zijn op de boot,xusTzVXULS0,https://www.youtube.com/watch?v=xusTzVXULS0&t=947s
ik er een van,920,927,moet ik er een van,37RqLFakmo0,https://www.youtube.com/watch?v=37RqLFakmo0&t=920s
en we zijn op,118,120,en we zijn op weg,jHxNZpmc8cg,https://www.youtube.com/watch?v=jHxNZpmc8cg&t=118s
de een was de,602,604,de een was de plo,7wyEAK7STy8,https://www.youtube.com/watch?v=7wyEAK7STy8&t=602s
en het is een,12,15,en het is een,Fi_jNaLvy_Y,https://www.youtube.com/watch?v=Fi_jNaLvy_Y&t=12s
het zijn maar,980,983,het zijn maar,3TI4Ce_ckO0,https://www.youtube.com/watch?v=3TI4Ce_ckO0&t=980s
het zijn maar,94,97,het zijn maar,J1KAS1HsC4Q,https://www.youtube.com/watch?v=J1KAS1HsC4Q&t=94s
je wat het is,44,45,weet je wat het is,qFA8fkt8fug,https://www.youtube.com/watch?v=qFA8fkt8fug&t=44s
en als we een,148,155,en als we een t,27lgde1JmnI,https://www.youtube.com/watch?v=27lgde1JmnI&t=148s
je wat het is,47,48,weet je wat het is,E802g11Qy_Y,https://www.youtube.com/watch?v=E802g11Qy_Y&t=47s
ik heb er een,411,412,ja ik heb er een,fFryfrZY8AM,https://www.youtube.com/watch?v=fFryfrZY8AM&t=411s
en wat is het,257,259,en wat is het nu,BhuUS2JmcpA,https://www.youtube.com/watch?v=BhuUS2JmcpA&t=257s
als je ze met,592,598,want als je ze met,rqxInxrDJu0,https://www.youtube.com/watch?v=rqxInxrDJu0&t=592s
ik heb er een,38,40,ik heb er een paar,MH7rJN3MVFM,https://www.youtube.com/watch?v=MH7rJN3MVFM&t=38s
ze is er niet,31,33,ze is er niet dus,Z1L7SLcD1qI,https://www.youtube.com/watch?v=Z1L7SLcD1qI&t=31s
en is hij met,588,591,en is hij met,hqO1gfNtlbE,https://www.youtube.com/watch?v=hqO1gfNtlbE&t=588s
heb je de was,57,58,hier heb je de was,RnonPD87HxI,https://www.youtube.com/watch?v=RnonPD87HxI&t=57s
ze zijn er de,50,56,ze zijn er de,tK8CJQnQmdI,https://www.youtube.com/watch?v=tK8CJQnQmdI&t=50s
en het was in,136,141,en het was in,1waVdT0KlLk,https://www.youtube.com/watch?v=1waVdT0KlLk&t=136s
je wat het is,9,11,weet je wat het is,OOZwkA5eGFA,https://www.youtube.com/watch?v=OOZwkA5eGFA&t=9s
en ze zijn er,95,98,en ze zijn er uit,0ArfVe66RNE,https://www.youtube.com/watch?v=0ArfVe66RNE&t=95s
en ik heb die,1108,1112,en ik heb die dag,WlJ12LESGP0,https://www.youtube.com/watch?v=WlJ12LESGP0&t=1108s
maar voor die,1958,1962,maar voor die,1r9RSVe90xI,https://www.youtube.com/watch?v=1r9RSVe90xI&t=1958s
is het met je,363,365,hoe is het met je,0e1CqWLg4NQ,https://www.youtube.com/watch?v=0e1CqWLg4NQ&t=363s
ik heb er een,167,169,ik heb er een,f_0qpokiQY0,https://www.youtube.com/watch?v=f_0qpokiQY0&t=167s
ik heb er een,75,77,ik heb er een paar,KXYcgeiSyAo,https://www.youtube.com/watch?v=KXYcgeiSyAo&t=75s
en wat heb je,210,212,en wat heb je nu,4ecGxEflkGw,https://www.youtube.com/watch?v=4ecGxEflkGw&t=210s
