search_string,start_time,end_time,sentence,video_id,video_url
ya tamam hadi gel bakalım yine de biz bakalım hadi lütfen,2048,2052,ya tamam hadi gel bakalım yine de biz bakalım hadi lütfen,a_SoPbglmYg,https://www.youtube.com/watch?v=a_SoPbglmYg&t=2048s
yani o işte yani bilmiyorum öyle bir şey nasıl oluyor ama,1566,1570,yani o işte yani bilmiyorum öyle bir şey nasıl oluyor ama,CI1b3qzSmAk,https://www.youtube.com/watch?v=CI1b3qzSmAk&t=1566s
ben seni değil bir gece bir gün bir saat bir dakika bile,594,598,karıcım ben seni değil bir gece bir gün bir saat bir dakika bile aldatmam,lj4uaxT3RVE,https://www.youtube.com/watch?v=lj4uaxT3RVE&t=594s
çok iyi değil mi tam böyle gerçek gibi gerçek gibi yani,3,6,çok iyi değil mi tam böyle gerçek gibi gerçek gibi yani,OmT_BtZh8qU,https://www.youtube.com/watch?v=OmT_BtZh8qU&t=3s
olur mu efendim hiç böyle bir şey olabilir mi ya lütfen,2302,2306,olur mu efendim hiç böyle bir şey olabilir mi ya lütfen,MWMmHcPKvfs,https://www.youtube.com/watch?v=MWMmHcPKvfs&t=2302s
bana biraz zaman ver anne sadece biraz zaman istiyorum,1810,1815,bana biraz zaman ver anne sadece biraz zaman istiyorum,QMEyg4HluPM,https://www.youtube.com/watch?v=QMEyg4HluPM&t=1810s
bir şey değil yani bu benim için bir şey değil ben çok,322,325,bir şey değil yani bu benim için bir şey değil ben çok aşırı acı yerim,fO6ydfR47VU,https://www.youtube.com/watch?v=fO6ydfR47VU&t=322s
fazla sorun gibi değil aslında benim için iyi oldu ama,181,186,yani pek fazla sorun gibi değil aslında benim için iyi oldu ama,UGyGF6BzXTM,https://www.youtube.com/watch?v=UGyGF6BzXTM&t=181s
tamam hadi her şey güzel olacak bak ben şimdi size bir,4638,4641,tamam hadi her şey güzel olacak bak ben şimdi size bir çay yaparım hadi,p9GnFrcEy0o,https://www.youtube.com/watch?v=p9GnFrcEy0o&t=4638s
oluyor değil mi böyle işte bir şey yapıyorsun ve o ilk,107,111,atlayanlar oluyor değil mi böyle işte bir şey yapıyorsun ve o ilk defa onu,kVHZgBvF7PI,https://www.youtube.com/watch?v=kVHZgBvF7PI&t=107s
ya bana birkaç gün daha ver tamam mı sadece birkaç gün,3010,3014,ya bana birkaç gün daha ver tamam mı sadece birkaç gün,s_PFLeOKK8U,https://www.youtube.com/watch?v=s_PFLeOKK8U&t=3010s
biliyor musun zaman benim için daha önce hiç bu kadar,4858,4862,biliyor musun zaman benim için daha önce hiç bu kadar değerli olmamıştı,B3ZakJ4O5uw,https://www.youtube.com/watch?v=B3ZakJ4O5uw&t=4858s
gerçekten çok büyük bir sorun yani öyle ya işte bizim,558,562,gerçekten çok büyük bir sorun yani öyle ya işte bizim genetiğimiz çok iyi,WziNVIXfCZg,https://www.youtube.com/watch?v=WziNVIXfCZg&t=558s
bugün senin için çok kötü bir gün bugün git sen sonra,5815,5818,bugün senin için çok kötü bir gün bugün git sen sonra gelirsin,RqQe0ewBrD0,https://www.youtube.com/watch?v=RqQe0ewBrD0&t=5815s
ben hiç iyi değilim bana bir şeyler oluyor böyle ben,3078,3082,ben hiç iyi değilim bana bir şeyler oluyor böyle ben,LC2QScFT5QI,https://www.youtube.com/watch?v=LC2QScFT5QI&t=3078s
iyi de sen böyle bir iş için biraz küçük değil misin,4787,4790,tatlım iyi de sen böyle bir iş için biraz küçük değil misin,vleTt0rWGw4,https://www.youtube.com/watch?v=vleTt0rWGw4&t=4787s
belki de öyle bir şeyler yok işte ne biliyorsun sen,1693,1696,belki de öyle bir şeyler yok işte ne biliyorsun sen abi,jrpuIZdDapQ,https://www.youtube.com/watch?v=jrpuIZdDapQ&t=1693s
ben gerçekten her şey için size çok teşekkür ederim,2781,2786,ya ustacığım ben gerçekten her şey için size çok teşekkür ederim,HOFjdBDqknQ,https://www.youtube.com/watch?v=HOFjdBDqknQ&t=2781s
nasıl yapıyorsun böyle bir şeyi ya nasıl yapıyorsun,934,937,nasıl yapıyorsun böyle bir şeyi ya nasıl yapıyorsun,FSEU3O_vrcI,https://www.youtube.com/watch?v=FSEU3O_vrcI&t=934s
iyi yani o kadar o kadar şey değil kötü değil bence,962,965,oo iyi yani o kadar o kadar şey değil kötü değil bence,rsdRmTdMetk,https://www.youtube.com/watch?v=rsdRmTdMetk&t=962s
senin için ne kadar önemli olduğunu biliyorum tabii,2869,2873,senin için ne kadar önemli olduğunu biliyorum tabii,DzOS_wLQMsc,https://www.youtube.com/watch?v=DzOS_wLQMsc&t=2869s
biz gel başka bir şey bakalım gel efendim yok kimse,4852,4856,biz gel başka bir şey bakalım gel efendim yok kimse almadı,bt7g4VoVBoE,https://www.youtube.com/watch?v=bt7g4VoVBoE&t=4852s
ama bir gün senin ne kadar harika bir adam olduğunu,611,615,ama bir gün senin ne kadar harika bir adam olduğunu anlayacak,8X7NyKhJWxQ,https://www.youtube.com/watch?v=8X7NyKhJWxQ&t=611s
böyle bir şey olur mu böyle bir şey olabilir mi ya,3441,3444,böyle bir şey olur mu böyle bir şey olabilir mi ya,iMj5gB0XHRw,https://www.youtube.com/watch?v=iMj5gB0XHRw&t=3441s
gerçekten bak belki de bana biraz şey gibi geliyor,4717,4720,gerçekten bak belki de bana biraz şey gibi geliyor sanki acaba diyorum,uU7R2ozdts4,https://www.youtube.com/watch?v=uU7R2ozdts4&t=4717s
doğru değil ama yani hayır tabii ki önemli bir şey,2972,2976,bilgi doğru değil ama yani hayır tabii ki önemli bir şey ee,TLv5OWfkU8U,https://www.youtube.com/watch?v=TLv5OWfkU8U&t=2972s
tamam ne bir orada var burada vardı ya da uzun bir,1036,1051,tamam ne bir orada var burada vardı ya da uzun bir,Z3c_UEvxq3U,https://www.youtube.com/watch?v=Z3c_UEvxq3U&t=1036s
ya demek ki o kadar büyük bir şey yok ki o da bize,7092,7096,ya demek ki o kadar büyük bir şey yok ki o da bize söylemiyor,dRl7KrgM9JI,https://www.youtube.com/watch?v=dRl7KrgM9JI&t=7092s
bu eğer gibi bir şey işte bir şey de olabilir ve o,468,475,bu eğer gibi bir şey işte bir şey de olabilir ve o,A8YZM0KBQcU,https://www.youtube.com/watch?v=A8YZM0KBQcU&t=468s
benim için de çok iyi oldu çok teşekkür ederim çok,268,271,benim için de çok iyi oldu çok teşekkür ederim çok tatlısın,feAxbSNbPJg,https://www.youtube.com/watch?v=feAxbSNbPJg&t=268s
ya lütfen git artık yoksa her şey daha kötü olacak,218,222,ya lütfen git artık yoksa her şey daha kötü olacak,3sqBlmCqhpY,https://www.youtube.com/watch?v=3sqBlmCqhpY&t=218s
değil onun içinde ve zaman içinde bu olacak biz de,272,277,olması mümkün değil onun içinde ve zaman içinde bu olacak biz de,YjIdHxfxuQ4,https://www.youtube.com/watch?v=YjIdHxfxuQ4&t=272s
da ne olur ne olmaz değil mi belki lazım olur yani,723,728,bunu da alalım da ne olur ne olmaz değil mi belki lazım olur yani,zXR_pFRSE7s,https://www.youtube.com/watch?v=zXR_pFRSE7s&t=723s
oldu benimle misin değil misin onu söyle sen bana,4813,4819,ne olduysa oldu benimle misin değil misin onu söyle sen bana,rH5PqTOIt6Q,https://www.youtube.com/watch?v=rH5PqTOIt6Q&t=4813s
ne oldu artık gece bilmiyorum bugün daha iyi yani,5629,5632,ne oldu artık gece bilmiyorum bugün daha iyi yani,SafvgsfvS2g,https://www.youtube.com/watch?v=SafvgsfvS2g&t=5629s
hadi bakalım hadi önce sen sonra ben tamam mı hiç,2760,2764,hadi bakalım hadi önce sen sonra ben tamam mı hiç korkmak yok,cXAaYu0JM_s,https://www.youtube.com/watch?v=cXAaYu0JM_s&t=2760s
evet evet evet bence de çok güzel olur ya bir şey,5434,5437,evet evet evet bence de çok güzel olur ya bir şey yapmak lazım,6HX5dmPKqWQ,https://www.youtube.com/watch?v=6HX5dmPKqWQ&t=5434s
onu bilmiyorum bunu bilmiyorum nasıl olacak böyle,3945,3950,onu bilmiyorum bunu bilmiyorum nasıl olacak böyle,tN1putCohn4,https://www.youtube.com/watch?v=tN1putCohn4&t=3945s
evet yani aslında bence bu çok iyi olur gerçekten,3418,3421,evet yani aslında bence bu çok iyi olur gerçekten,h_ZbadF7tIA,https://www.youtube.com/watch?v=h_ZbadF7tIA&t=3418s
ama yani bu kadar da olmaz ki ya bu kadar aslında,5587,5591,ama yani bu kadar da olmaz ki ya bu kadar aslında olmam,aZmtVidm4Tw,https://www.youtube.com/watch?v=aZmtVidm4Tw&t=5587s
çok önemli bir şey yapıyorsun biliyorsun değil mi,4182,4185,çok önemli bir şey yapıyorsun biliyorsun değil mi,qqIZ9MLZk0Y,https://www.youtube.com/watch?v=qqIZ9MLZk0Y&t=4182s
peki teşekkür ederim tamam burada bir şey yok şu,3849,3851,peki teşekkür ederim tamam burada bir şey yok şu anda ocakta,YN6xuSz86PA,https://www.youtube.com/watch?v=YN6xuSz86PA&t=3849s
ben herkes değilim herkes aynı değil herkes seni,3648,3652,ben herkes değilim herkes aynı değil herkes seni aldatmaz,6NFjjfvQ7ZQ,https://www.youtube.com/watch?v=6NFjjfvQ7ZQ&t=3648s
peki efendim teşekkür ederim ben teşekkür ederim,164,166,peki efendim teşekkür ederim ben teşekkür ederim,HhrBZuxjFxM,https://www.youtube.com/watch?v=HhrBZuxjFxM&t=164s
yok sen yine de burada dur ya sen burada dur ben,3708,3712,yok sen yine de burada dur ya sen burada dur ben geliyorum,MhHCQ_cb3T8,https://www.youtube.com/watch?v=MhHCQ_cb3T8&t=3708s
çok kötü bir şey olacak ama ne olacak bilmiyorum,3375,3379,vallahi çok kötü bir şey olacak ama ne olacak bilmiyorum,QyJBnfh233A,https://www.youtube.com/watch?v=QyJBnfh233A&t=3375s
bana bir şeyler oldu gerçekten bir şeyler oluyor,3085,3089,ah ah bana bir şeyler oldu gerçekten bir şeyler oluyor,LC2QScFT5QI,https://www.youtube.com/watch?v=LC2QScFT5QI&t=3085s
şimdi tabii ki biraz daha fazla oldu çünkü artık,182,186,şimdi tabii ki biraz daha fazla oldu çünkü artık okul bitti bitecek,ZWIizcD0okc,https://www.youtube.com/watch?v=ZWIizcD0okc&t=182s
ben var ya çok iyi biliyorum biliyorsun değil mi,149,151,ben var ya çok iyi biliyorum biliyorsun değil mi,eLY2q3MiaUQ,https://www.youtube.com/watch?v=eLY2q3MiaUQ&t=149s
onlar için iyi olabilir ama bizim için iyi değil,6524,6528,onlar için iyi olabilir ama bizim için iyi değil,liz1ODAVzyk,https://www.youtube.com/watch?v=liz1ODAVzyk&t=6524s
bak bugün bizim için çok önemli bir gün tamam mı,1355,1358,bak bugün bizim için çok önemli bir gün tamam mı,K_OWP7fPtMw,https://www.youtube.com/watch?v=K_OWP7fPtMw&t=1355s
daha sonra da benim için gerçekten çok güzel bir,1074,1077,daha sonra da benim için gerçekten çok güzel bir deneyim olan,e9aK5xVmQEs,https://www.youtube.com/watch?v=e9aK5xVmQEs&t=1074s
ben de biliyorum bunu sen de biliyorsun ki eğer,3927,3930,ben de biliyorum bunu sen de biliyorsun ki eğer gidip konuşursan,gl486Y5GB0w,https://www.youtube.com/watch?v=gl486Y5GB0w&t=3927s
lütfen yani gerçekten benim için çok önemli onu,6881,6885,lütfen yani gerçekten benim için çok önemli onu görmem gerekiyor,dNbOwo0XPwE,https://www.youtube.com/watch?v=dNbOwo0XPwE&t=6881s
yine de çok teşekkür ederim ben teşekkür ederim,4106,4109,yine de çok teşekkür ederim ben teşekkür ederim,MrVom7SrpJ0,https://www.youtube.com/watch?v=MrVom7SrpJ0&t=4106s
bu da benim için çok güzel bir şey oldu aslında,184,189,bu da benim için çok güzel bir şey oldu aslında bizimle beraber,fJ75tL1Oh9w,https://www.youtube.com/watch?v=fJ75tL1Oh9w&t=184s
ya aslında yapıyorsun ama bu kötü bir şey değil,584,587,ya aslında yapıyorsun ama bu kötü bir şey değil,K0X2R0LfOuk,https://www.youtube.com/watch?v=K0X2R0LfOuk&t=584s
sen de çok iyi biliyorsun ki o adam ben değilim,6183,6186,sen de çok iyi biliyorsun ki o adam ben değilim,jKrBnCmdlZE,https://www.youtube.com/watch?v=jKrBnCmdlZE&t=6183s
çünkü böyle şeyler de gerçekten hiç iyi değilim,487,491,böyle neben çünkü böyle şeyler de gerçekten hiç iyi değilim,JeqlX1CH4yg,https://www.youtube.com/watch?v=JeqlX1CH4yg&t=487s
ben de bilmiyorum ki nerede olduğunu ne oldu ki,1060,1063,ben de bilmiyorum ki nerede olduğunu ne oldu ki söylesene,jWOoeD3haY8,https://www.youtube.com/watch?v=jWOoeD3haY8&t=1060s
ne yapıyorsun sen orada ne yapıyorsun o olur mu,3271,3275,naciye ne yapıyorsun sen orada ne yapıyorsun o olur mu oraya,3Fy5tvgO5OA,https://www.youtube.com/watch?v=3Fy5tvgO5OA&t=3271s
ben çok iyi biliyorum sen iyi misin değil misin,7818,7820,reyyan ben çok iyi biliyorum sen iyi misin değil misin,sZQ8tF5UHdU,https://www.youtube.com/watch?v=sZQ8tF5UHdU&t=7818s
evet evet sen her şeyi biliyorsun çünkü sen çok,295,299,evet evet sen her şeyi biliyorsun çünkü sen çok zekisin,Jl9__Gs09BI,https://www.youtube.com/watch?v=Jl9__Gs09BI&t=295s
bu ne olabilir nasıl da bir şey mi bakalım aynı,4843,4854,bu ne olabilir nasıl da bir şey mi bakalım aynı taktiği burada,bRIjl3yF01U,https://www.youtube.com/watch?v=bRIjl3yF01U&t=4843s
biz hiçbir kız hakkında hiçbir zaman hiçbir şey,3755,3759,biz hiçbir kız hakkında hiçbir zaman hiçbir şey söylemedik,kQ4Y6EPljPk,https://www.youtube.com/watch?v=kQ4Y6EPljPk&t=3755s
bir baba için bunun ne demek olduğunu biliyorum,3793,3796,bir baba için bunun ne demek olduğunu biliyorum,LsdkfH4cIqM,https://www.youtube.com/watch?v=LsdkfH4cIqM&t=3793s
senin için ne demek olduğunu çok iyi biliyorum,7727,7730,polisliğin senin için ne demek olduğunu çok iyi biliyorum,pWZnIAh9MXo,https://www.youtube.com/watch?v=pWZnIAh9MXo&t=7727s
ben gerçekten her şey için çok teşekkür ederim,875,878,ben gerçekten her şey için çok teşekkür ederim,d3LdJzLdpCI,https://www.youtube.com/watch?v=d3LdJzLdpCI&t=875s
ki bu aslında bana iyi geldi çünkü o zaman şey,368,371,ki bu aslında bana iyi geldi çünkü o zaman şey dedim,X2DdZUtPDoU,https://www.youtube.com/watch?v=X2DdZUtPDoU&t=368s
sen bana söyle ben sana yardım ederim tamam mı,182,186,sen bana söyle ben sana yardım ederim tamam mı,K_OWP7fPtMw,https://www.youtube.com/watch?v=K_OWP7fPtMw&t=182s
her şey gerçekten de çok güzel olacak bu kadar,324,326,her şey gerçekten de çok güzel olacak bu kadar diyorum,9IrtTQM1wMQ,https://www.youtube.com/watch?v=9IrtTQM1wMQ&t=324s
ya ne olduğunu bilmiyorum ama bunu o kadar çok,6254,6257,ya ne olduğunu bilmiyorum ama bunu o kadar çok tekrarladın ki,tdmk1MYHMs0,https://www.youtube.com/watch?v=tdmk1MYHMs0&t=6254s
böyle onlar da oldu ama çok önemli değil artık,2205,2208,falan böyle onlar da oldu ama çok önemli değil artık,EruhyNurBCo,https://www.youtube.com/watch?v=EruhyNurBCo&t=2205s
yani olmaz böyle şey olacak şey değil değil mi,5207,5211,yani olmaz böyle şey olacak şey değil değil mi,259wx6vTLz4,https://www.youtube.com/watch?v=259wx6vTLz4&t=5207s
ama ben tam olarak ne olduğunu bile bilmiyorum,2561,2564,ama ben tam olarak ne olduğunu bile bilmiyorum,cgnKvrY_AtQ,https://www.youtube.com/watch?v=cgnKvrY_AtQ&t=2561s
için hiç olabilir ama benim için her şey demek,3485,3488,sizin için hiç olabilir ama benim için her şey demek banu hanım,pynAZVy5q4U,https://www.youtube.com/watch?v=pynAZVy5q4U&t=3485s
sadece bugün böyle bir şey oldu bir daha olmaz,1166,1169,sadece bugün böyle bir şey oldu bir daha olmaz,_xV3Arrj5bo,https://www.youtube.com/watch?v=_xV3Arrj5bo&t=1166s
yani sen aslında bunun için bana çok güzel bir,290,293,yani sen aslında bunun için bana çok güzel bir örneksin,DeRHaq0U7aA,https://www.youtube.com/watch?v=DeRHaq0U7aA&t=290s
çok iyi de oldu çok da güzel iyi oldu tamam mı,5360,5363,çok iyi de oldu çok da güzel iyi oldu tamam mı,SafvgsfvS2g,https://www.youtube.com/watch?v=SafvgsfvS2g&t=5360s
ama böyle bir şey nasıl olabilir ki bilmiyorum,2445,2449,ama böyle bir şey nasıl olabilir ki bilmiyorum,lZv1iIIOSEQ,https://www.youtube.com/watch?v=lZv1iIIOSEQ&t=2445s
bir dakika bir dakika ne demek oluyor şimdi bu,7604,7607,bir dakika bir dakika ne demek oluyor şimdi bu,cAwlRmHSdfk,https://www.youtube.com/watch?v=cAwlRmHSdfk&t=7604s
ya sana öyle bir gün gibi geldi ama bizim için,3289,3292,ya sana öyle bir gün gibi geldi ama bizim için geçmek bilmedi,mpg2dM5DrGg,https://www.youtube.com/watch?v=mpg2dM5DrGg&t=3289s
ben hiçbir şey bilmiyorum gerçekten hiçbir şey,7366,7369,ben hiçbir şey bilmiyorum gerçekten hiçbir şey yapmadım,m3smE8dAzo4,https://www.youtube.com/watch?v=m3smE8dAzo4&t=7366s
hayır o benim için çok önemli de biliyor musun,6165,6167,hayır o benim için çok önemli de biliyor musun,iMIQeECfdwE,https://www.youtube.com/watch?v=iMIQeECfdwE&t=6165s
olmaz ona bir şey olmaz da olan yine bize olur,6029,6033,olmaz ona bir şey olmaz da olan yine bize olur,xsuRFseeHTA,https://www.youtube.com/watch?v=xsuRFseeHTA&t=6029s
ben bir şey daha biliyorum gel bakalım sen gel,6800,6804,ben bir şey daha biliyorum gel bakalım sen gel,aoD8GHz3VyQ,https://www.youtube.com/watch?v=aoD8GHz3VyQ&t=6800s
geldi burada işte sen daha ne olsun istiyorsun,4914,4917,ya elif öğretmen geldi burada işte sen daha ne olsun istiyorsun,qlD2vNmS5e4,https://www.youtube.com/watch?v=qlD2vNmS5e4&t=4914s
ya zaten güzel bir şey değil biliyor musun ben,2894,2897,ya zaten güzel bir şey değil biliyor musun ben beğenmiyorum yani,gQg3cyWahgc,https://www.youtube.com/watch?v=gQg3cyWahgc&t=2894s
yok bir şey tamam peki selam söyle selam söyle,6777,6782,yok bir şey tamam peki selam söyle selam söyle,rH5PqTOIt6Q,https://www.youtube.com/watch?v=rH5PqTOIt6Q&t=6777s
bak çok güzel oldu bu şimdi tamam o zaman hadi,5319,5322,bak çok güzel oldu bu şimdi tamam o zaman hadi kolay gelsin,Kfqr0U0FcXQ,https://www.youtube.com/watch?v=Kfqr0U0FcXQ&t=5319s
de bu gün bu gün değil mi böyle bir şey var mı,199,202,dün emir emirdi de bu gün bu gün değil mi böyle bir şey var mı,opMDHAka3lo,https://www.youtube.com/watch?v=opMDHAka3lo&t=199s
bir şey oldu değil mi ne oldu bize hemen söyle,40,42,o börekçide bir şey oldu değil mi ne oldu bize hemen söyle,ypIZm8Q2WuY,https://www.youtube.com/watch?v=ypIZm8Q2WuY&t=40s
evet şimdi bak sen ne yapıyorsun biliyor musun,6886,6890,evet şimdi bak sen ne yapıyorsun biliyor musun,fhG1ArBe_uU,https://www.youtube.com/watch?v=fhG1ArBe_uU&t=6886s
kimse yok mu ya bir şey var burada bir şey var,794,797,kimse yok mu ya bir şey var burada bir şey var,BWSxerD3LDc,https://www.youtube.com/watch?v=BWSxerD3LDc&t=794s
doğru ya doğru yani benim gerçekten böyle bir,861,864,doğru ya doğru yani benim gerçekten böyle bir şeye vaktim yok,d73g1XrUYxE,https://www.youtube.com/watch?v=d73g1XrUYxE&t=861s
bilmiyorum ki ya iyi mi olacak kötü mü olacak,5518,5521,bilmiyorum ki ya iyi mi olacak kötü mü olacak,kzxUQG7yJTU,https://www.youtube.com/watch?v=kzxUQG7yJTU&t=5518s
bakalım gerçekten var mı öyle bir adam yok mu,5963,5966,bakalım gerçekten var mı öyle bir adam yok mu,V01QdmJS_fI,https://www.youtube.com/watch?v=V01QdmJS_fI&t=5963s
burada yani o kadar benim için önemli bir şey,1451,1455,burada yani o kadar benim için önemli bir şey söz,ry0hEicwuhQ,https://www.youtube.com/watch?v=ry0hEicwuhQ&t=1451s
nasıl yani sen şimdi gerçekten beni burada mı,2398,2401,nasıl yani sen şimdi gerçekten beni burada mı bırakacaksın,TrgPuJHj7p8,https://www.youtube.com/watch?v=TrgPuJHj7p8&t=2398s
her zaman mı yapıyorsun sen bunu tabii ki her,5769,5772,her zaman mı yapıyorsun sen bunu tabii ki her zamanki gibi ya,m3Clq7uulPg,https://www.youtube.com/watch?v=m3Clq7uulPg&t=5769s
yani daha önce kimse benim için böyle bir şey,7110,7113,yani daha önce kimse benim için böyle bir şey yapmadı,P_KbNZi5uUo,https://www.youtube.com/watch?v=P_KbNZi5uUo&t=7110s
yok ama artık ya oluyor mu öyle ya şimdi yani,3939,3942,yok ama artık ya oluyor mu öyle ya şimdi yani,jNTZDRtKZqs,https://www.youtube.com/watch?v=jNTZDRtKZqs&t=3939s
oldu bence ne oldu bile böyle güzel güzel bir,1565,1578,zor oldu bence ne oldu bile böyle güzel güzel bir,Yuu5VhJBIUg,https://www.youtube.com/watch?v=Yuu5VhJBIUg&t=1565s
çok teşekkür ederim bu ne kadar güzel bir şey,328,332,ah çok teşekkür ederim bu ne kadar güzel bir şey,L0Txo5QR7Rw,https://www.youtube.com/watch?v=L0Txo5QR7Rw&t=328s
bugün daha ne kadar güzel olabilir bilmiyorum,8107,8111,ne sürpriz mi ay bugün daha ne kadar güzel olabilir bilmiyorum,m3smE8dAzo4,https://www.youtube.com/watch?v=m3smE8dAzo4&t=8107s
yani yok artık daha neler demek istiyorum ama,77,81,yani yok artık daha neler demek istiyorum ama,EVexraDiTFc,https://www.youtube.com/watch?v=EVexraDiTFc&t=77s
sen ne yapıyorsun burada yine bir şey mi oldu,683,687,sen ne yapıyorsun burada yine bir şey mi oldu,72j2g0JpKUo,https://www.youtube.com/watch?v=72j2g0JpKUo&t=683s
için mi bu kadar ben ben ben ben yani sen her,6957,6961,bir tır için mi bu kadar ben ben ben ben yani sen her kimsen,vkuPBblXoBk,https://www.youtube.com/watch?v=vkuPBblXoBk&t=6957s
hadi biraz daha bakalım belki başka şeyler de,2509,2512,hadi biraz daha bakalım belki başka şeyler de hatırlarsın,TAxuA13nbn4,https://www.youtube.com/watch?v=TAxuA13nbn4&t=2509s
çünkü ben böyle bir şeyi daha önce kimse için,418,420,çünkü ben böyle bir şeyi daha önce kimse için yapmadım,dhZbOwKw7wg,https://www.youtube.com/watch?v=dhZbOwKw7wg&t=418s
yoksa bu zaten vardı ve zaman içinde mi geldi,337,340,yoksa bu zaten vardı ve zaman içinde mi geldi,ry0hEicwuhQ,https://www.youtube.com/watch?v=ry0hEicwuhQ&t=337s
ya son dakika oluyor ama birkaç dakika içinde,543,546,ya son dakika oluyor ama birkaç dakika içinde,iMj5gB0XHRw,https://www.youtube.com/watch?v=iMj5gB0XHRw&t=543s
bana öyle geliyor ki her şey çok güzel olacak,5040,5042,bana öyle geliyor ki her şey çok güzel olacak,fXpqstfOzck,https://www.youtube.com/watch?v=fXpqstfOzck&t=5040s
ama bu iyi bir şey mi değil mi onu bilmiyorum,3188,3190,ama bu iyi bir şey mi değil mi onu bilmiyorum,MxXpMANYQn0,https://www.youtube.com/watch?v=MxXpMANYQn0&t=3188s
tamam ya tamam oldu bu iş işte ne güzel tamam,1897,1901,tamam ya tamam oldu bu iş işte ne güzel tamam,Bbaal2Neohk,https://www.youtube.com/watch?v=Bbaal2Neohk&t=1897s
şimdi hiç oldu mu ya nasıl olur böyle bir şey,4079,4083,hay sadettin abi şimdi hiç oldu mu ya nasıl olur böyle bir şey,L9bkiAADDIY,https://www.youtube.com/watch?v=L9bkiAADDIY&t=4079s
hadi biraz daha bakalım belki başka şeyler de,100,104,hadi biraz daha bakalım belki başka şeyler de hatırlarsın,fvZVXHDNezo,https://www.youtube.com/watch?v=fvZVXHDNezo&t=100s
var burada ne yapıyorsun gece gece burada sen,1325,1329,kız ne işin var burada ne yapıyorsun gece gece burada sen,Ws5feMfuQ7I,https://www.youtube.com/watch?v=Ws5feMfuQ7I&t=1325s
ya da hiç gerek yok sen burada dur ben burada,4322,4325,ya da hiç gerek yok sen burada dur ben burada inerim,iqex3hSn2RU,https://www.youtube.com/watch?v=iqex3hSn2RU&t=4322s
bir sorun var mı yok mu ben de bilmiyorum ama,3476,3479,bir sorun var mı yok mu ben de bilmiyorum ama,Iw1u6ZYA4t8,https://www.youtube.com/watch?v=Iw1u6ZYA4t8&t=3476s
her şey daha iyi oluyor benim için biliyorsun,4786,4789,seni göründe her şey daha iyi oluyor benim için biliyorsun,VcAH9WxXC74,https://www.youtube.com/watch?v=VcAH9WxXC74&t=4786s
