,CustomerID,Recency,Frequency,Monetary,cluster
108,12968,4.727387818712341,1.791759469228055,4.919615895709087,3
109,12970,2.0794415416798357,4.867534450455582,6.00751012552645,0
110,12971,1.3862943611198906,5.733341276897746,9.299381853574955,1
111,12974,5.288267030694535,2.1972245773362196,4.982235819574558,3
112,12976,5.356586274672012,3.1354942159291497,6.60610949951297,2
113,12977,5.056245805348308,2.302585092994046,3.6948615257914836,3
114,12980,5.049856007249537,3.2188758248682006,8.866872120210438,4
115,12981,3.4011973816621555,3.044522437723423,5.922168058105325,0
116,12982,5.480638923341991,3.5553480614894135,5.935423156224357,2
117,12984,2.9444389791664403,1.6094379124341003,4.590056548178043,3
118,12985,0.0,4.3694478524670215,7.103831801008427,1
119,12987,4.30406509320417,3.4339872044851463,6.302618975744905,2
120,12988,5.680172609017068,4.430816798843313,6.228155910967461,2
121,12989,1.3862943611198906,4.23410650459726,8.832807987478455,1
122,12990,3.4657359027997265,2.6390573296152584,6.017375928892483,0
123,12991,3.1780538303479458,3.4657359027997265,6.22408306878471,0
124,12993,3.1780538303479458,3.332204510175204,6.030108170700187,0
125,12994,1.6094379124341003,4.30406509320417,6.805966156080103,0
126,12995,4.356708826689592,1.791759469228055,5.306880597208525,3
127,12997,3.1354942159291497,4.219507705176107,7.089193112073969,4
128,12999,5.2832037287379885,3.367295829986474,6.124420774356607,2
129,13000,4.672828834461906,3.4657359027997265,6.283854271159006,2
130,13001,1.6094379124341003,5.831882477283517,9.186669412320677,1
131,13002,5.765191102784844,2.0794415416798357,4.803611124661929,3
132,13003,4.663439094112067,1.9459101490553132,5.010968571886377,3
133,13004,2.4849066497880004,6.016157159698354,8.633095348217353,1
134,13005,5.159055299214529,3.4011973816621555,6.152626306066311,2
135,13006,4.04305126783455,1.6094379124341003,4.413646418429337,3
136,13008,5.780743515792329,2.772588722239781,5.190008063041185,2
137,13011,5.921578419643816,1.3862943611198906,3.942552210462969,3
138,13012,2.302585092994046,4.672828834461906,7.168287096312652,1
139,13013,0.6931471805599453,5.407171771460119,8.473865978120962,1
140,13014,1.0986122886681098,4.8283137373023015,8.121608114660587,1
141,13015,3.9889840465642745,5.170483995038151,8.113917684381066,4
142,13016,4.30406509320417,3.871201010907891,6.673158893621945,4
143,13017,2.0794415416798357,0.6931471805599453,5.3230099791384085,3
144,13018,2.833213344056216,6.131226489483141,8.892027255970879,1
145,13021,1.6094379124341003,4.90527477843843,7.857635513849847,1
146,13023,4.174387269895637,3.713572066704308,6.537995095494749,2
147,13026,0.6931471805599453,3.784189633918261,6.842843354804994,0
148,13027,4.736198448394496,3.295836866004329,8.841158975945264,4
149,13028,3.1354942159291497,3.871201010907891,6.4932696076528895,0
150,13029,3.4339872044851463,2.3978952727983707,7.129698109719828,0
151,13030,2.4849066497880004,4.532599493153256,6.6246493864952445,0
152,13032,3.6635616461296463,4.330733340286331,6.905272198688331,4
153,13033,5.8805329864007,2.4849066497880004,5.255148871146658,3
154,13034,4.007333185232471,3.6375861597263857,6.467341519456512,2
155,13035,4.060443010546419,3.4339872044851463,6.788554989495828,2
156,13037,4.9344739331306915,3.8918202981106265,6.782271417936915,2
157,13038,4.394449154672439,3.367295829986474,6.812851016782114,2
158,13040,2.1972245773362196,3.784189633918261,6.519132538569087,0
159,13043,5.537334267018537,2.70805020110221,6.158185884109092,2
160,13044,5.676753802268282,3.5263605246161616,6.330558344434147,2
161,13045,4.605170185988092,2.9444389791664403,5.724499716244923,2
162,13046,3.4339872044851463,3.58351893845611,6.446211761854101,0
163,13047,3.4657359027997265,5.2832037287379885,8.03271734297303,4
164,13048,2.70805020110221,4.919980925828125,7.49019992288612,4
165,13049,4.174387269895637,2.70805020110221,6.488718490843878,2
166,13050,2.302585092994046,6.0473721790462776,8.645693700340463,1
167,13052,5.3612921657094255,2.9444389791664403,5.8555016292920445,2
168,13055,4.174387269895637,4.3694478524670215,7.092540465214065,4
169,13058,3.2188758248682006,2.1972245773362196,5.607271574275357,0
170,13059,5.521460917862246,2.1972245773362196,5.2171073111224935,3
171,13060,5.537334267018537,2.772588722239781,5.731819083350057,2
172,13061,4.290459441148391,2.3978952727983707,5.519899699795292,3
173,13062,5.2574953720277815,2.4849066497880004,5.85214500685857,2
174,13064,2.5649493574615367,4.23410650459726,7.009038493734222,0
175,13065,5.924255797414532,2.70805020110221,5.3320422359496575,2
176,13066,3.2188758248682006,3.912023005428146,6.068194079966656,0
177,13067,4.418840607796598,2.772588722239781,4.757547866408974,3
178,13068,2.3978952727983707,1.0986122886681098,5.84354441703136,0
179,13069,0.0,6.152732694704104,8.219902436409528,1
180,13070,5.262690188904886,2.302585092994046,5.437209365414655,3
181,13072,5.58724865840025,2.0794415416798357,5.182625892051845,3
182,13075,4.867534450455582,3.1354942159291497,6.825036493805135,2
183,13077,0.6931471805599453,4.718498871295094,6.5917011664745795,1
184,13078,0.6931471805599453,5.942799375126701,9.428132027410362,1
185,13079,1.6094379124341003,1.9459101490553132,5.3986150878634005,0
186,13080,5.19295685089021,1.9459101490553132,4.078892457663179,3
187,13081,0.6931471805599453,6.967909201801884,10.238726171420918,1
188,13082,4.844187086458591,4.330733340286331,8.187710868329903,4
189,13083,1.6094379124341003,2.9444389791664403,5.719491768361381,0
190,13085,5.062595033026967,3.4011973816621555,5.610862768724507,2
191,13089,1.0986122886681098,7.5251007461258,10.956459486173532,1
192,13090,2.1972245773362196,5.087596335232384,9.06997309642386,1
193,13091,3.091042453358316,3.2188758248682006,5.770880218188696,0
194,13092,4.2626798770413155,3.295836866004329,6.133029211429164,2
195,13093,5.5909869805108565,5.14166355650266,8.954476037122383,4
196,13094,3.091042453358316,3.4339872044851463,7.444166774800035,0
197,13095,4.2626798770413155,1.9459101490553132,4.32280727501391,3
198,13097,3.4965075614664802,6.077642243349034,8.680522192717232,1
199,13098,0.6931471805599453,6.406879986069314,10.26325351435316,1
200,13099,4.605170185988092,0.6931471805599453,5.33926735287699,3
201,13101,5.459585514144159,2.1972245773362196,4.626833825624118,3
202,13102,0.6931471805599453,5.739792912179234,8.754206511255752,1
203,13103,3.6888794541139363,2.1972245773362196,5.501013282593141,3
204,13104,1.3862943611198906,3.044522437723423,7.0025926197429715,0
205,13106,4.859812404361672,1.0986122886681098,4.102643365036796,3
206,13107,3.8066624897703196,4.110873864173311,7.329795589627408,4
207,13108,5.921578419643816,2.3978952727983707,5.8609571490281995,2
208,13109,1.0986122886681098,3.9318256327243257,6.6435813781099355,0
209,13110,3.4657359027997265,4.990432586778736,7.281984245568086,4
210,13113,0.0,5.638354669333745,9.260177606823355,1
211,13115,2.1972245773362196,4.890349128221754,7.699221743810693,1
212,13116,4.770684624465665,3.4657359027997265,6.18659949400288,2
213,13117,3.091042453358316,4.343805421853684,6.893565072546088,4
214,13118,2.995732273553991,4.418840607796598,7.026426808699635,4
215,13120,5.476463551931511,0.6931471805599453,3.4531571205928664,3
216,13121,5.598421958998375,3.9889840465642745,5.544122200405325,2
217,13122,4.553876891600541,4.02535169073515,6.828051680471256,4
218,13124,4.499809670330265,5.407171771460119,8.231463877756003,4
219,13126,1.6094379124341003,4.962844630259907,7.629144861728567,1
220,13127,4.356708826689592,2.772588722239781,5.561335263505108,2
221,13130,4.553876891600541,1.0986122886681098,4.174387269895637,3
222,13131,3.1780538303479458,3.8501476017100584,6.94726441207685,0
223,13132,5.568344503761097,1.3862943611198906,4.360547602996758,3
224,13133,5.6131281063880705,2.0794415416798357,4.707726774313183,3
225,13134,4.290459441148391,4.663439094112067,7.462576735311713,4
226,13135,5.2832037287379885,0.6931471805599453,8.038189179973203,2
227,13136,3.9318256327243257,4.941642422609304,7.8424280217114655,4
228,13137,2.3978952727983707,6.535241271013659,8.177223646334923,1
229,13138,3.1354942159291497,4.1588830833596715,6.8704583142377444,4
230,13139,2.833213344056216,5.1647859739235145,8.528487173620935,1
231,13140,4.6913478822291435,3.828641396489095,6.048482673330305,2
232,13141,4.442651256490317,4.919980925828125,7.7777088356479265,4
233,13142,2.995732273553991,3.1780538303479458,5.7303919480814,0
234,13144,5.808142489980444,1.3862943611198906,4.718052343044763,3
235,13145,3.6888794541139363,2.0794415416798357,6.422873517187736,2
236,13146,3.295836866004329,2.8903717578961645,5.437687927995845,0
237,13147,2.3978952727983707,1.6094379124341003,6.57060281105606,0
238,13148,3.4011973816621555,5.831882477283517,8.109411401872713,1
239,13149,2.70805020110221,4.465908118654584,7.424797539358498,4
240,13151,5.318119993844216,4.330733340286331,7.131994230126831,4
241,13153,1.791759469228055,2.772588722239781,6.188715766456242,0
242,13155,3.5263605246161616,4.454347296253507,6.880137391945464,4
243,13157,3.912023005428146,4.499809670330265,7.451572640668764,4
244,13158,4.553876891600541,4.382026634673881,7.091792030654675,4
245,13159,2.1972245773362196,4.804021044733257,7.224207007429999,1
246,13160,3.1354942159291497,1.6094379124341003,4.530446639792155,3
247,13161,5.749392985908253,2.1972245773362196,4.7340030578310595,3
248,13162,4.812184355372417,4.418840607796598,7.406097305884416,4
249,13165,3.8501476017100584,3.7612001156935624,6.929986327823459,4
250,13166,5.645446897643238,3.7612001156935624,6.029963846258592,2
251,13167,2.9444389791664403,4.189654742026425,6.674977971699643,0
252,13168,3.6109179126442243,4.859812404361672,7.163590583794569,4
253,13169,4.1588830833596715,2.6390573296152584,6.570714880987815,2
254,13170,3.295836866004329,3.4339872044851463,4.698751599609622,0
255,13171,2.1972245773362196,3.8918202981106265,6.058679171784174,0
256,13173,1.6094379124341003,3.784189633918261,5.871131387648096,0
257,13174,2.833213344056216,5.683579767338681,7.917106389026516,1
258,13176,3.8501476017100584,4.219507705176107,6.178960195175666,4
259,13177,4.174387269895637,2.8903717578961645,5.6470357407703125,2
260,13178,3.295836866004329,5.583496308781699,8.652854564021988,1
261,13182,3.828641396489095,2.4849066497880004,4.805495367221621,3
262,13183,2.0794415416798357,4.553876891600541,8.283691175973804,1
263,13184,2.70805020110221,5.204006687076795,7.388606113996191,1
264,13185,5.5909869805108565,0.6931471805599453,4.282206299391671,3
265,13186,3.6888794541139363,4.442651256490317,7.339985647010425,4
266,13187,5.823045895483019,3.6375861597263857,5.4681445257603025,2
267,13188,2.4849066497880004,1.0986122886681098,4.750135956238277,3
268,13189,2.9444389791664403,3.4011973816621555,5.567122383230129,0
269,13192,4.564348191467836,4.1588830833596715,6.81667016102037,4
270,13193,4.127134385045092,3.258096538021482,4.72809553282539,3
271,13194,4.912654885736052,1.3862943611198906,4.122283930911342,3
272,13196,2.4849066497880004,4.709530201312334,7.494863936311281,1
273,13198,2.3978952727983707,5.438079308923196,8.127135772880663,1
274,13199,1.3862943611198906,4.795790545596741,9.190643659070876,1
275,13200,2.995732273553991,3.8501476017100584,6.769745301020691,0
276,13203,2.302585092994046,4.060443010546419,6.769021807549381,0
277,13207,2.772588722239781,2.1972245773362196,5.526488259576272,0
278,13208,4.07753744390572,5.0106352940962555,7.090618355794323,4
279,13209,3.4339872044851463,5.799092654460526,8.66925483358012,1
280,13210,4.543294782270004,3.1354942159291497,5.870651926891234,2
281,13211,2.3978952727983707,4.02535169073515,6.999805605779951,0
282,13212,2.302585092994046,4.962844630259907,6.659716907134907,4
283,13213,4.04305126783455,4.532599493153256,7.326090543510239,4
284,13216,5.5909869805108565,1.791759469228055,5.813354111085492,3
285,13217,4.812184355372417,2.0794415416798357,4.902455994582567,3
286,13218,4.852030263919617,1.791759469228055,4.153242203469586,3
287,13220,4.3694478524670215,3.091042453358316,6.7096579362724444,2
288,13221,5.484796933490655,4.204692619390966,6.743364009514037,2
289,13223,5.303304908059076,1.791759469228055,5.101085197018328,3
290,13224,4.110873864173311,4.700480365792417,7.674083216250105,4
291,13225,1.3862943611198906,3.5553480614894135,8.71342422797953,1
292,13226,5.6131281063880705,2.833213344056216,4.693272634209637,3
293,13227,5.308267697401205,2.302585092994046,5.5556690891919835,3
294,13228,4.406719247264253,1.0986122886681098,5.883322388488279,3
295,13229,5.420534999272286,2.3978952727983707,5.087287645617338,3
296,13230,1.6094379124341003,6.3784261836515865,7.905836114021614,1
297,13232,2.5649493574615367,5.313205979041787,7.192445379947864,1
298,13233,4.31748811353631,3.784189633918261,6.407077986267962,2
299,13235,5.356586274672012,4.0943445622221,4.626638092603329,2
300,13236,3.2188758248682006,3.6888794541139363,6.590671858558904,0
301,13238,2.4849066497880004,3.4965075614664802,6.524780359909144,0
302,13239,5.568344503761097,3.1354942159291497,5.800788185931274,2
303,13240,4.574710978503383,4.219507705176107,6.499260586313608,4
304,13242,4.727387818712341,2.6390573296152584,5.603593747400769,2
305,13243,5.318119993844216,4.060443010546419,6.373524546769825,2
306,13244,4.532599493153256,3.332204510175204,4.810068296960951,2
307,13245,3.9318256327243257,2.833213344056216,6.067267510523482,2
308,13246,2.9444389791664403,4.9344739331306915,7.548197643110054,4
309,13247,2.8903717578961645,3.258096538021482,6.218839134950008,0
310,13248,4.8283137373023015,3.295836866004329,6.145643797955656,2
311,13249,4.532599493153256,3.1780538303479458,6.56865358837482,2
312,13253,5.056245805348308,3.6109179126442243,6.9386723816168585,2
313,13255,1.3862943611198906,2.70805020110221,5.9703941164886905,0
314,13256,2.70805020110221,0.6931471805599453,0.0,3
315,13258,2.4849066497880004,3.6109179126442243,6.512977853578813,0
316,13259,4.127134385045092,4.406719247264253,5.649607840209929,2
317,13260,4.127134385045092,2.1972245773362196,6.325469456665338,2
318,13261,5.594711379601839,2.302585092994046,6.8512907420010105,2
319,13262,5.575949103146316,2.4849066497880004,5.3047466543129405,3
320,13263,0.6931471805599453,7.419380582918692,8.9143478633087,1
321,13265,3.9889840465642745,4.51085950651685,7.6466690095748655,4
322,13266,2.4849066497880004,5.313205979041787,8.221121356457498,1
323,13267,1.0986122886681098,5.41610040220442,8.390595419874579,1
324,13268,2.8903717578961645,6.089044875446846,8.048372861795277,1
325,13269,0.6931471805599453,5.768320995793772,8.578094480839013,1
326,13270,5.905361848054571,0.6931471805599453,6.3818160174060985,3
327,13271,3.6375861597263857,4.532599493153256,5.155428038997796,0
328,13272,3.4657359027997265,2.772588722239781,5.626037126031348,0
329,13273,4.736198448394496,2.833213344056216,4.941499555261394,3
330,13276,4.1588830833596715,3.4339872044851463,6.3833883846494786,2
331,13277,2.772588722239781,2.1972245773362196,5.5583712718823435,0
332,13278,3.713572066704308,3.8501476017100584,6.298452800117238,0
333,13279,4.174387269895637,2.4849066497880004,4.846546505563361,3
334,13280,4.812184355372417,4.418840607796598,6.68393649975286,4
335,13282,2.9444389791664403,3.713572066704308,6.955440070547548,0
336,13283,4.0943445622221,2.0794415416798357,4.5502915244781015,3
337,13284,5.777652323222656,2.70805020110221,5.283964860323636,2
338,13285,3.1780538303479458,5.236441962829949,7.904748193336201,4
339,13291,5.049856007249537,3.7612001156935624,5.891948033070737,2
340,13292,3.6635616461296463,3.4657359027997265,6.362924649913461,0
341,13294,5.247024072160486,4.007333185232471,6.773926699344785,2
342,13295,5.886104031450156,2.4849066497880004,5.293053536872938,3
343,13296,4.927253685157205,1.791759469228055,4.481871969643598,3
344,13297,2.0794415416798357,4.0943445622221,7.645325960844005,1
345,13298,0.6931471805599453,1.0986122886681098,5.8888779583328805,0
346,13299,5.594711379601839,1.791759469228055,4.966335035199676,3
347,13300,5.10594547390058,3.1354942159291497,5.903425369384816,2
348,13301,4.6443908991413725,4.406719247264253,6.428250657915328,4
349,13302,5.049856007249537,0.6931471805599453,4.1705337005796475,3
350,13304,5.863631175598097,3.091042453358316,5.70850464099153,2
351,13305,1.6094379124341003,4.406719247264253,7.601832027360014,1
352,13307,4.795790545596741,0.6931471805599453,2.772588722239781,3
353,13308,3.1354942159291497,4.060443010546419,7.221550905228515,4
354,13309,2.0794415416798357,4.68213122712422,7.284676869273055,1
355,13310,2.1972245773362196,4.356708826689592,6.988994193991239,0
356,13311,1.6094379124341003,3.295836866004329,6.396212731621162,0
357,13313,3.1354942159291497,4.3694478524670215,7.350079339121129,4
358,13314,0.6931471805599453,4.31748811353631,6.387737536847232,0
359,13316,3.6375861597263857,4.477336814478207,8.62545369803254,4
360,13317,4.174387269895637,4.912654885736052,7.669060983057548,4
361,13318,0.6931471805599453,3.044522437723423,6.464214402021743,0
362,13319,1.791759469228055,6.2166061010848646,9.274754510378541,1
363,13320,4.2626798770413155,4.700480365792417,7.297226497335952,4
364,13321,4.290459441148391,2.4849066497880004,6.342755020769874,2
365,13322,2.8903717578961645,3.258096538021482,5.300714491147758,0
366,13323,1.3862943611198906,3.091042453358316,6.670576188703463,0
367,13324,3.4965075614664802,4.356708826689592,8.864153096818393,4
368,13325,4.406719247264253,2.5649493574615367,6.516636764580894,2
369,13327,3.6635616461296463,4.700480365792417,8.19383419915154,4
370,13328,5.75890177387728,2.8903717578961645,7.17738539082617,2
371,13329,3.4657359027997265,2.995732273553991,6.608540290716632,0
372,13330,4.532599493153256,3.9889840465642745,7.040475092365301,4
373,13332,2.70805020110221,3.091042453358316,5.863347044327539,0
374,13334,4.418840607796598,5.583496308781699,8.1614663692965,4
375,13336,4.356708826689592,3.9512437185814275,6.679749928251019,4
376,13338,5.043425116919247,3.2188758248682006,6.070321937185477,2
377,13339,5.303304908059076,4.007333185232471,6.758233867538541,2
378,13340,3.828641396489095,4.90527477843843,9.28149570365981,4
379,13341,5.564520407322694,3.7612001156935624,6.65524728153801,2
380,13343,5.153291594497779,3.1354942159291497,5.720082242069654,2
381,13344,4.219507705176107,4.762173934797756,7.829109171398688,4
382,13345,5.6240175061873385,3.1354942159291497,5.936480238775223,2
383,13347,4.2626798770413155,2.1972245773362196,5.835862815013409,3
384,13348,4.174387269895637,2.70805020110221,5.458563715690134,2
385,13349,2.3978952727983707,2.833213344056216,5.514718236994854,0
386,13350,2.833213344056216,3.784189633918261,6.815332925390937,0
387,13351,4.204692619390966,2.833213344056216,5.926766013169045,2
388,13352,2.0794415416798357,3.332204510175204,5.96686443023975,0
389,13354,4.276666119016055,3.9512437185814275,6.612753146812558,4
390,13355,4.812184355372417,3.4965075614664802,6.515749190558129,2
391,13356,4.394449154672439,3.7612001156935624,6.645403014442647,2
392,13357,5.552959584921617,4.499809670330265,6.414114479970247,2
393,13358,5.594711379601839,3.4011973816621555,6.086842906406214,2
394,13359,4.0943445622221,3.2188758248682006,6.069027259055773,2
395,13362,1.3862943611198906,5.135798437050262,8.03478980191294,1
396,13363,2.8903717578961645,4.110873864173311,6.901234061991872,0
397,13364,4.204692619390966,3.044522437723423,2.1316282072802778e-14,3
398,13365,2.1972245773362196,4.890349128221754,7.692670007995185,1
399,13366,3.9318256327243257,0.6931471805599453,4.045854353061666,3
400,13368,5.54907608489522,3.4011973816621555,6.436791188641277,2
401,13369,5.872117789475416,2.995732273553991,5.578785984481516,2
402,13370,5.905361848054571,3.8066624897703196,6.582468253999224,2
403,13372,4.499809670330265,3.1780538303479458,5.939223435262291,2
404,13373,4.110873864173311,5.0689042022202315,8.105684859760789,4
405,13375,4.406719247264253,3.6635616461296463,6.651442666276413,2
406,13376,4.605170185988092,3.9889840465642745,6.928302726869798,4
407,13379,3.295836866004329,4.584967478670572,6.351862551846838,4
408,13381,3.091042453358316,5.159055299214529,8.196384439411608,1
409,13382,5.638354669333745,2.772588722239781,5.411601408001375,2
410,13384,3.4339872044851463,5.049856007249537,8.324404242115774,4
411,13385,5.799092654460526,3.58351893845611,6.283331600299074,2
412,13388,4.804021044733257,3.6109179126442243,6.442778991450427,2
413,13389,2.4849066497880004,3.9512437185814275,6.683310881934879,0
414,13390,4.31748811353631,2.6390573296152584,6.30093257288162,2
415,13391,5.318119993844216,0.6931471805599453,4.107589788972121,3
416,13394,0.6931471805599453,5.10594547390058,7.746646473594788,1
417,13395,5.225746673713202,3.091042453358316,5.7324347172293635,2
418,13396,3.091042453358316,3.871201010907891,7.190140849699584,4
419,13397,4.290459441148391,3.6888794541139363,7.3396545716942585,4
420,13398,5.262690188904886,3.295836866004329,6.127611266781323,2
421,13402,4.852030263919617,3.6888794541139363,6.433309799308898,2
422,13403,2.8903717578961645,1.3862943611198906,4.330733340286331,3
423,13404,0.6931471805599453,2.4849066497880004,5.5353243745214,0
424,13405,4.31748811353631,3.332204510175204,6.351672492640208,2
425,13408,0.6931471805599453,6.218600119691729,10.22151974027228,1
426,13410,2.1972245773362196,3.4339872044851463,6.897614029905244,0
427,13411,4.68213122712422,2.9444389791664403,5.368542811437534,2
428,13414,4.897839799950911,3.2188758248682006,7.238137580965946,2
429,13416,3.784189633918261,2.995732273553991,6.570182436916891,2
430,13417,1.6094379124341003,3.367295829986474,6.4643234711171225,0
431,13418,2.4849066497880004,5.752572638825633,8.673588207977469,1
432,13419,4.1588830833596715,2.833213344056216,5.402947615626119,2
433,13420,4.90527477843843,2.3978952727983707,4.9512390841395995,3
434,13421,3.713572066704308,4.6443908991413725,7.5134964592443705,4
435,13422,3.9512437185814275,4.859812404361672,7.86424701260044,4
